Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLine_Html,CountLine_Javascript,CountLine_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"org.apache.tools.ant.ProjectTest.testOutputDuringMessageLoggedIsSwallowed.(Anon_1).buildStarted",ProjectTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,1,0,1,,,0,,,,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.ProjectTest.testOutputDuringMessageLoggedIsSwallowed.(Anon_1).messageLogged",ProjectTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,,,,6,0,5,,,2,,,,,,,4,1,0,4,5,1,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0,33,1,1,1,1
Public Method,"org.apache.tools.ant.ProjectTest.testOutputDuringMessageLoggedIsSwallowed.(Anon_1).targetFinished",ProjectTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,1,0,1,,,0,,,,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.ProjectTest.testOutputDuringMessageLoggedIsSwallowed.(Anon_1).targetStarted",ProjectTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,1,0,1,,,0,,,,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.ProjectTest.testOutputDuringMessageLoggedIsSwallowed.(Anon_1).taskFinished",ProjectTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,1,0,1,,,0,,,,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.ProjectTest.testOutputDuringMessageLoggedIsSwallowed.(Anon_1).taskStarted",ProjectTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,1,0,1,,,0,,,,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Anonymous Class,"org.apache.tools.ant.ProjectTest.testOutputDuringMessageLoggedIsSwallowed.(Anon_2)",ProjectTest.java,1,1,1,1,4,0,4,0,1,2,2,0,,0,0,,,,1,0,1,1,0,0,0,1,,5,0,,,,5,1,4,,,0,,,,,,,,,,2,3,1,,,2,,,,,,,,1,1,1,1,,2,0,,0,0,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.ProjectTest.testOutputDuringMessageLoggedIsSwallowed.(Anon_2).run",ProjectTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,0,3,,,0,,,,,,,1,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.ProjectTest.testResolveFile",ProjectTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,75,2,,,,54,6,51,,,20,,,,,,,7,2,0,27,29,6,,,23,,,2,2,3,1,1,,,,,0,,1,0,,,0,37,2,2,3,1
Public Method,"org.apache.tools.ant.ProjectTest.testTaskDefinitionContains",ProjectTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,3,1,1,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.ProjectTest.testTaskDefinitionContainsKey",ProjectTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Class,"org.apache.tools.ant.PropertyExpansionTest",PropertyExpansionTest.java,1,1,1,1,9,0,6,2,1,1,1,0,,0,0,,,,6,0,6,42,0,1,0,5,,69,9,,,,40,8,26,,,20,,,,,,,,,,26,33,8,,,25,,,,,,,,1,1,1,1,,3,0,,0,0,0,50,6,6,6,6
Public Constructor,"org.apache.tools.ant.PropertyExpansionTest.PropertyExpansionTest",PropertyExpansionTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Private Method,"org.apache.tools.ant.PropertyExpansionTest.assertExpandsTo",PropertyExpansionTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,0,,,,4,2,2,,,3,,,,,,,2,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,75,1,1,1,1
Public Method,"org.apache.tools.ant.PropertyExpansionTest.oldtestQuirkyLegacyBehavior",PropertyExpansionTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,,,,6,1,4,,,3,,,,,,,1,1,0,4,5,1,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0,50,1,1,1,1
Public Method,"org.apache.tools.ant.PropertyExpansionTest.setUp",PropertyExpansionTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,,,,3,1,1,,,4,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Public Method,"org.apache.tools.ant.PropertyExpansionTest.testDollarPassthru",PropertyExpansionTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,0,,,,9,1,7,,,3,,,,,,,1,1,0,7,8,1,,,7,,,1,1,1,1,0,,,,,0,,0,0,,,0,33,1,1,1,1
Public Method,"org.apache.tools.ant.PropertyExpansionTest.testPropertyExpansion",PropertyExpansionTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,0,,,,13,1,11,,,3,,,,,,,2,1,0,11,12,1,,,11,,,1,1,1,1,0,,,,,0,,0,0,,,0,23,1,1,1,1
Public Class,"org.apache.tools.ant.PropertyFileCLITest",PropertyFileCLITest.java,1,1,1,1,32,0,32,0,1,3,3,0,,0,0,,,,1,0,1,1,0,0,0,1,,40,2,,,,38,15,29,,,0,,,,,,,,,,19,24,12,,,12,,,,,,,,1,1,1,1,,2,1,,0,0,0,00,1,1,1,1
Private Static Class,"org.apache.tools.ant.PropertyFileCLITest.NoExitMain",PropertyFileCLITest.java,1,1,1,1,2,0,2,0,1,0,0,0,,0,0,,,,1,0,1,32,0,0,1,0,,4,0,,,,4,2,0,,,0,,,,,,,,,,0,2,2,,,0,,,,,,,,1,1,1,1,,2,0,,0,0,0,00,1,1,1,1
Protected Method,"org.apache.tools.ant.PropertyFileCLITest.NoExitMain.exit",PropertyFileCLITest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,2,1,0,,,0,,,,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.PropertyFileCLITest.testPropertyResolution",PropertyFileCLITest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,0,,,,32,12,29,,,0,,,,,,,9,1,0,19,21,9,,,12,,,1,1,1,1,0,,,,,0,,1,0,,,0,00,1,1,1,1
Public Class,"org.apache.tools.ant.PropertyHelper",PropertyHelper.java,2,2,2,1,18,0,7,10,2,9,9,0,,8,4,,,,38,6,46,46,1,2,6,37,,1158,79,,,,429,107,244,,,650,,,,,,,,,,168,281,107,,,174,,,,,,,,8,8,11,5,,1,3,,89,73,1,52,97,97,109,69
Anonymous Class,"org.apache.tools.ant.PropertyHelper.(Anon_1)",PropertyHelper.java,3,3,4,1,7,0,7,0,2,2,2,0,,0,0,,,,1,2,1,1,0,0,0,1,,11,1,,,,10,2,8,,,0,,,,,,,,,,5,7,4,,,3,,,,,,,,3,3,4,1,,1,1,,0,0,0,00,3,3,4,1
Public Method,"org.apache.tools.ant.PropertyHelper.(Anon_1).evaluate",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,,,,7,1,5,,,0,,,,,,,6,2,0,3,5,2,,,3,,,3,3,4,1,0,,,,,0,,1,0,,,0,00,3,3,4,1
Anonymous Class,"org.apache.tools.ant.PropertyHelper.(Anon_2)",PropertyHelper.java,4,4,6,1,18,0,16,2,2,2,2,0,,0,0,,,,1,0,1,1,0,0,0,1,,19,0,,,,17,4,14,,,2,,,,,,,,,,7,10,4,,,6,,,,,,,,4,4,6,1,,1,2,,0,0,0,12,4,4,6,1
Public Method,"org.apache.tools.ant.PropertyHelper.(Anon_2).parsePropertyName",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,0,,,,16,3,13,,,2,,,,,,,7,3,0,7,10,4,,,6,,,4,4,6,1,1,,,,,0,,2,0,,,0,12,4,4,6,1
Anonymous Class,"org.apache.tools.ant.PropertyHelper.(Anon_3)",PropertyHelper.java,3,3,4,1,20,0,10,10,2,1,1,0,,0,0,,,,1,0,1,1,0,0,0,1,,23,0,,,,11,2,8,,,12,,,,,,,,,,3,6,2,,,4,,,,,,,,3,3,4,1,,1,2,,0,0,1,09,3,3,4,1
Public Method,"org.apache.tools.ant.PropertyHelper.(Anon_3).parsePropertyName",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,0,,,,10,1,7,,,10,,,,,,,5,3,0,3,6,2,,,4,,,3,3,4,1,0,,,,,0,,2,0,,,1,00,3,3,4,1
Anonymous Class,"org.apache.tools.ant.PropertyHelper.(Anon_4)",PropertyHelper.java,2,2,3,1,5,0,5,0,2,2,2,0,,0,0,,,,1,2,1,1,0,0,0,1,,9,1,,,,8,1,7,,,0,,,,,,,,,,3,4,3,,,1,,,,,,,,2,2,3,1,,1,0,,0,0,0,00,2,2,3,1
Public Method,"org.apache.tools.ant.PropertyHelper.(Anon_4).evaluate",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,,,,5,0,4,,,0,,,,,,,5,1,0,1,2,1,,,1,,,2,2,3,1,0,,,,,0,,0,0,,,0,00,2,2,3,1
Public Interface,"org.apache.tools.ant.PropertyHelper.Delegate",PropertyHelper.java,0,0,0,0,0,0,0,0,0,0,0,3,,0,0,,,,0,0,0,0,0,0,0,0,,6,0,,,,2,1,0,,,4,,,,,,,,,,0,1,1,,,0,,,,,,,,0,0,0,0,,0,0,,0,0,2,00,0,0,0,0
Public Interface,"org.apache.tools.ant.PropertyHelper.PropertyEvaluator",PropertyHelper.java,0,0,0,0,0,0,0,0,1,1,1,3,,0,0,,,,1,0,1,1,1,0,0,0,,14,0,,,,3,2,0,,,11,,,,,,,,,,1,2,2,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,3,67,0,0,0,0
Abstract Method,"org.apache.tools.ant.PropertyHelper.PropertyEvaluator.evaluate",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,,,,1,1,0,,,11,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,11,00,0,0,0,0
Protected Constructor,"org.apache.tools.ant.PropertyHelper.PropertyHelper",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,0,,,,6,1,4,,,3,,,,,,,2,1,0,4,5,1,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0,50,1,1,1,1
Public Interface,"org.apache.tools.ant.PropertyHelper.PropertySetter",PropertyHelper.java,0,0,0,0,0,0,0,0,1,1,1,1,,0,0,,,,2,0,2,2,2,0,0,0,,27,1,,,,6,5,0,,,20,,,,,,,,,,2,3,3,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,3,33,0,0,0,0
Abstract Method,"org.apache.tools.ant.PropertyHelper.PropertySetter.set",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,,,,2,2,0,,,10,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,5,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.PropertyHelper.PropertySetter.setNew",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,,,,2,2,0,,,10,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,5,00,0,0,0,0
Public Method,"org.apache.tools.ant.PropertyHelper.add",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,22,0,,,,16,3,11,,,6,,,,,,,9,3,0,9,12,4,,,8,,,3,3,3,1,1,,,,,0,,2,0,,,0,38,3,3,3,1
Public Method,"org.apache.tools.ant.PropertyHelper.containsProperties",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,,,,4,1,2,,,5,,,,,,,5,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,25,1,1,1,1
Public Method,"org.apache.tools.ant.PropertyHelper.copyInheritedProperties",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,29,0,,,,13,4,8,,,16,,,,,,,7,3,0,5,9,4,,,5,,,3,3,3,3,1,,,,,1,,2,1,,,1,23,3,3,3,3
Public Method,"org.apache.tools.ant.PropertyHelper.copyUserProperties",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,29,0,,,,13,4,8,,,16,,,,,,,7,3,0,5,9,4,,,5,,,3,3,3,3,1,,,,,1,,2,1,,,1,23,3,3,3,3
Private Method,"org.apache.tools.ant.PropertyHelper.evalAsBooleanOrPropertyName",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,0,,,,7,2,4,,,6,,,,,,,5,2,0,3,5,2,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0,86,2,2,2,1
Protected Static Method,"org.apache.tools.ant.PropertyHelper.getDelegateInterfaces",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,21,0,,,,15,4,10,,,6,,,,,,,7,4,1,9,13,5,,,8,,,4,4,4,1,0,,,,,0,,3,0,,,0,40,4,4,4,1
Protected Method,"org.apache.tools.ant.PropertyHelper.getDelegates",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,0,,,,4,2,2,,,8,,,,,,,2,1,0,2,3,2,,,1,,,2,2,2,1,0,,,,,0,,0,0,,,2,00,2,2,2,1
Public Method,"org.apache.tools.ant.PropertyHelper.getExpanders",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,0,,,,3,1,1,,,5,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Public Method,"org.apache.tools.ant.PropertyHelper.getInheritedProperties",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,0,,,,5,1,2,,,9,,,,,,,1,1,0,1,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,1,80,1,1,1,1
Protected Method,"org.apache.tools.ant.PropertyHelper.getInternalInheritedProperties",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,,,,3,1,1,,,5,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Protected Method,"org.apache.tools.ant.PropertyHelper.getInternalProperties",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,,,,3,1,1,,,4,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Protected Method,"org.apache.tools.ant.PropertyHelper.getInternalUserProperties",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,,,,3,1,1,,,5,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Public Method,"org.apache.tools.ant.PropertyHelper.getNext",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,0,,,,3,1,1,,,11,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,3,67,1,1,1,1
Public Method,"org.apache.tools.ant.PropertyHelper.getProject",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,0,,,,3,1,1,,,4,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Public Method,"org.apache.tools.ant.PropertyHelper.getProperties",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,0,,,,5,1,2,,,11,,,,,,,1,1,0,1,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,2,20,1,1,1,1
Public Static Method,"org.apache.tools.ant.PropertyHelper.getProperty",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,0,,,,4,1,2,,,8,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Public Method,"org.apache.tools.ant.PropertyHelper.getProperty",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,0,,,,3,1,1,,,14,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,4,67,1,1,1,1
Public Method,"org.apache.tools.ant.PropertyHelper.getProperty",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,32,0,,,,15,2,9,,,17,,,,,,,7,5,1,7,11,3,,,8,,,5,5,5,5,8,,,,,8,,3,8,,,1,13,5,5,5,5
Public Static Method,"org.apache.tools.ant.PropertyHelper.getPropertyHelper",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,39,29,3,,,,16,2,11,,,10,,,,,,,5,6,1,7,11,2,,,9,,,4,4,4,1,1,,,,,0,,1,0,,,0,62,4,4,4,1
Public Method,"org.apache.tools.ant.PropertyHelper.getPropertyHook",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,28,0,,,,14,3,9,,,14,,,,,,,7,5,1,6,10,3,,,7,,,5,5,6,4,3,,,,,3,,2,3,,,1,00,5,5,6,4
Public Method,"org.apache.tools.ant.PropertyHelper.getUserProperties",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,0,,,,5,1,2,,,9,,,,,,,1,1,0,1,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,1,80,1,1,1,1
Public Method,"org.apache.tools.ant.PropertyHelper.getUserProperty",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,0,,,,3,1,1,,,13,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,4,33,1,1,1,1
Public Method,"org.apache.tools.ant.PropertyHelper.getUserProperty",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,17,0,,,,6,1,3,,,11,,,,,,,2,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,1,83,2,2,2,1
Private Static Method,"org.apache.tools.ant.PropertyHelper.nullOrEmpty",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,1,,,,3,1,1,,,5,,,,,,,2,1,0,1,2,1,,,1,,,1,1,2,1,0,,,,,0,,0,0,,,1,67,1,1,2,1
Public Method,"org.apache.tools.ant.PropertyHelper.parseProperties",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,0,,,,4,1,2,,,15,,,,,,,5,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,3,75,1,1,1,1
Public Method,"org.apache.tools.ant.PropertyHelper.parsePropertyString",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,29,0,,,,4,2,1,,,25,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,6,25,1,1,1,1
Static Method,"org.apache.tools.ant.PropertyHelper.parsePropertyStringDefault",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,57,1,,,,34,6,24,,,22,,,,,,,5,22,1,16,24,5,,,19,,,8,8,8,1,3,,,,,0,,3,0,,,0,65,8,8,8,1
Public Method,"org.apache.tools.ant.PropertyHelper.replaceProperties",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,24,0,,,,3,1,1,,,21,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,7,00,1,1,1,1
Public Method,"org.apache.tools.ant.PropertyHelper.replaceProperties",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,0,,,,4,2,2,,,14,,,,,,,3,1,0,2,3,2,,,1,,,2,2,3,1,0,,,,,0,,0,0,,,3,50,2,2,3,1
Public Method,"org.apache.tools.ant.PropertyHelper.setInheritedProperty",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19,0,,,,3,1,1,,,16,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,5,33,1,1,1,1
Public Method,"org.apache.tools.ant.PropertyHelper.setInheritedProperty",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,10,25,1,,,,11,1,7,,,13,,,,,,,2,2,0,4,7,1,,,6,,,2,2,2,1,0,,,,,0,,1,0,,,1,18,2,2,2,1
Public Static Method,"org.apache.tools.ant.PropertyHelper.setNewProperty",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,0,,,,5,2,2,,,8,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,60,1,1,1,1
Public Method,"org.apache.tools.ant.PropertyHelper.setNewProperty",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19,0,,,,3,1,1,,,16,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,5,33,1,1,1,1
Public Method,"org.apache.tools.ant.PropertyHelper.setNewProperty",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,12,34,0,,,,23,2,15,,,11,,,,,,,8,11,1,8,14,3,,,11,,,6,6,8,4,4,,,,,4,,2,4,,,0,48,6,6,8,4
Public Method,"org.apache.tools.ant.PropertyHelper.setNext",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,0,,,,3,1,1,,,16,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,5,33,1,1,1,1
Public Method,"org.apache.tools.ant.PropertyHelper.setProject",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,,,,3,1,1,,,5,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Public Static Method,"org.apache.tools.ant.PropertyHelper.setProperty",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,0,,,,4,1,2,,,8,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Public Method,"org.apache.tools.ant.PropertyHelper.setProperty",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,18,0,,,,3,1,1,,,15,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,5,00,1,1,1,1
Public Method,"org.apache.tools.ant.PropertyHelper.setProperty",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,14,37,0,,,,29,2,19,,,8,,,,,,,9,17,1,10,18,3,,,15,,,8,8,11,4,4,,,,,4,,2,4,,,0,28,8,8,11,4
Public Method,"org.apache.tools.ant.PropertyHelper.setPropertyHook",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,37,0,,,,12,5,5,,,25,,,,,,,2,3,0,3,6,2,,,4,,,3,3,3,3,2,,,,,2,,2,2,,,2,08,3,3,3,3
Public Method,"org.apache.tools.ant.PropertyHelper.setUserProperty",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,0,,,,3,1,1,,,14,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,4,67,1,1,1,1
Public Method,"org.apache.tools.ant.PropertyHelper.setUserProperty",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,21,0,,,,10,1,6,,,11,,,,,,,2,2,0,3,6,1,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,1,10,2,2,2,1
Public Method,"org.apache.tools.ant.PropertyHelper.testIfCondition",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,0,,,,3,1,1,,,6,,,,,,,3,1,0,1,2,1,,,1,,,1,1,2,1,0,,,,,0,,0,0,,,2,00,1,1,2,1
Public Method,"org.apache.tools.ant.PropertyHelper.testUnlessCondition",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,0,,,,3,1,1,,,6,,,,,,,3,1,0,1,2,1,,,1,,,1,1,2,1,0,,,,,0,,0,0,,,2,00,1,1,2,1
Public Static Method,"org.apache.tools.ant.PropertyHelper.toBoolean",PropertyHelper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,22,0,,,,17,2,11,,,5,,,,,,,3,5,1,5,10,2,,,8,,,5,5,7,5,5,,,,,5,,2,5,,,0,29,5,5,7,5
Public Class,"org.apache.tools.ant.RuntimeConfigurable",RuntimeConfigurable.java,2,2,2,1,15,0,7,7,2,14,14,0,,0,2,,,,24,10,24,24,2,0,0,22,,449,47,,,,195,50,114,,,209,,,,,,,,,,82,132,51,,,81,,,,,,,,16,16,16,7,,1,6,,86,78,1,07,61,61,64,30
Public Constructor,"org.apache.tools.ant.RuntimeConfigurable.RuntimeConfigurable",RuntimeConfigurable.java,,,,,,,,,,,,,,,,,,,,,,,,,,,9,14,0,,,,7,1,4,,,7,,,,,,,4,2,0,3,5,1,,,4,,,2,2,2,1,0,,,,,0,,1,0,,,1,00,2,2,2,1
Public Method,"org.apache.tools.ant.RuntimeConfigurable.addChild",RuntimeConfigurable.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,10,0,,,,4,1,2,,,6,,,,,,,2,1,0,2,3,1,,,2,,,2,2,2,1,0,,,,,0,,0,0,,,1,50,2,2,2,1
