Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariableInternal,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariableProtectedInternal,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodInternal,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodProtectedInternal,CountDeclMethodPublic,CountDeclProperty,CountDeclPropertyAuto,CountInput,CountLine,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLine_Html,CountLineInactive,CountLine_Javascript,CountLine_Php,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"org.apache.tools.ant.types.selectors.NoneSelector.isSelected",NoneSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,24,1,,,,13,3,8,,,10,,,,,,,,,6,3,0,6,9,3,,,6,,,3,3,3,3,3,,,,,3,,2,3,,,0,77,3,3,3,3
Public Method,"org.apache.tools.ant.types.selectors.NoneSelector.toString",NoneSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,,,,9,2,6,,,3,,,,,,,,,5,2,0,5,7,2,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,0,33,2,2,2,1
Public Class,"org.apache.tools.ant.types.selectors.NotSelector",NotSelector.java,1,1,1,1,9,0,5,3,1,0,0,0,,0,0,,,,3,0,,,,,,3,59,0,,0,0,,3,,,,41,4,,,,19,5,9,,,18,,,,,,,,,,,,6,12,5,,,7,,,,,,,,2,2,2,1,,6,1,,0,0,0,95,5,5,5,3
Public Constructor,"org.apache.tools.ant.types.selectors.NotSelector.NotSelector",NotSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,2,1,0,,,3,,,,,,,,,1,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,1,50,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.NotSelector.toString",NotSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,0,,,,9,2,6,,,3,,,,,,,,,5,2,0,5,7,2,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,0,33,2,2,2,1
Public Method,"org.apache.tools.ant.types.selectors.NotSelector.verifySettings",NotSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,,,,6,1,3,,,4,,,,,,,,,2,2,0,1,3,1,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,0,67,2,2,2,1
Public Class,"org.apache.tools.ant.types.selectors.OrSelector",OrSelector.java,2,2,2,1,14,0,8,5,1,0,0,0,,0,0,,,,3,0,,,,,,3,56,0,,0,0,,3,,,,54,5,,,,26,7,14,,,23,,,,,,,,,,,,11,18,7,,,11,,,,,,,,3,3,3,3,,5,2,,0,0,0,88,6,6,6,5
Public Constructor,"org.apache.tools.ant.types.selectors.OrSelector.OrSelector",OrSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,2,1,0,,,3,,,,,,,,,1,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,1,50,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.OrSelector.isSelected",OrSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,25,1,,,,13,3,8,,,11,,,,,,,,,6,3,0,6,9,3,,,6,,,3,3,3,3,3,,,,,3,,2,3,,,0,85,3,3,3,3
Public Method,"org.apache.tools.ant.types.selectors.OrSelector.toString",OrSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,0,,,,9,2,6,,,3,,,,,,,,,5,2,0,5,7,2,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,0,33,2,2,2,1
Public Class,"org.apache.tools.ant.types.selectors.PresentSelector",PresentSelector.java,2,2,2,1,16,0,9,6,1,6,6,0,,0,0,,,,7,4,,,,,,7,32,0,,0,0,,7,,,,152,13,,,,76,18,46,,,63,,,,,,,,,,,,31,52,18,,,34,,,,,,,,5,5,5,1,,4,1,,53,53,0,83,18,18,19,7
Public Static Class,"org.apache.tools.ant.types.selectors.PresentSelector.FilePresence",PresentSelector.java,1,1,1,1,6,0,3,3,1,0,0,0,,0,0,,,,1,0,,,,,,1,9,0,,0,0,,1,,,,12,0,,,,5,2,1,,,7,,,,,,,,,,,,1,3,2,,,1,,,,,,,,1,1,1,1,,2,0,,0,0,1,40,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.PresentSelector.FilePresence.getValues",PresentSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,,,,3,1,1,,,3,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Constructor,"org.apache.tools.ant.types.selectors.PresentSelector.PresentSelector",PresentSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,,,,2,1,0,,,4,,,,,,,,,1,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.PresentSelector.createMapper",PresentSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,0,,,,7,1,4,,,5,,,,,,,,,5,2,0,3,5,1,,,4,,,2,2,2,1,0,,,,,0,,1,0,,,0,71,2,2,2,1
Public Method,"org.apache.tools.ant.types.selectors.PresentSelector.isSelected",PresentSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,30,2,,,,14,4,10,,,14,,,,,,,,,5,3,0,7,10,4,,,6,,,3,3,4,1,1,,,,,0,,1,0,,,1,00,3,3,4,1
Public Method,"org.apache.tools.ant.types.selectors.PresentSelector.setPresent",PresentSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,0,,,,5,1,2,,,12,,,,,,,,,2,2,0,1,3,1,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,2,40,2,2,2,1
Public Method,"org.apache.tools.ant.types.selectors.PresentSelector.setTargetdir",PresentSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,,,,3,1,1,,,6,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.PresentSelector.toString",PresentSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,24,0,,,,21,2,16,,,3,,,,,,,,,4,12,1,10,15,2,,,13,,,5,5,5,1,3,,,,,0,,1,0,,,0,14,5,5,5,1
Public Method,"org.apache.tools.ant.types.selectors.PresentSelector.verifySettings",PresentSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,17,0,,,,13,1,8,,,4,,,,,,,,,3,8,1,4,8,1,,,7,,,4,4,4,1,1,,,,,0,,1,0,,,0,31,4,4,4,1
Public Class,"org.apache.tools.ant.types.selectors.PresentSelectorTest",PresentSelectorTest.java,1,1,1,1,29,3,23,2,1,8,8,0,,0,0,,,,4,1,,,,,,4,20,0,,0,0,,4,,,,131,20,,,,97,15,76,,,14,,,,,,,,,,,,68,78,15,,,63,,,,,,,,3,3,3,1,,3,2,,100,100,0,14,7,7,7,4
Public Constructor,"org.apache.tools.ant.types.selectors.PresentSelectorTest.PresentSelectorTest",PresentSelectorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.PresentSelectorTest.getInstance",PresentSelectorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,,,,3,1,1,,,4,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.PresentSelectorTest.testSelectionBehaviour",PresentSelectorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,84,12,,,,69,9,59,,,3,,,,,,,,,17,2,0,56,60,9,,,51,,,2,2,2,1,1,,,,,0,,2,0,,,0,04,2,2,2,1
Public Method,"org.apache.tools.ant.types.selectors.PresentSelectorTest.testValidate",PresentSelectorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,24,2,,,,19,2,15,,,3,,,,,,,,,6,4,1,9,12,2,,,10,,,3,3,3,1,2,,,,,0,,1,0,,,0,16,3,3,3,1
Public Class,"org.apache.tools.ant.types.selectors.SelectSelector",SelectSelector.java,2,2,2,1,12,0,6,5,1,1,1,0,,0,0,,,,13,2,,,,,,13,66,0,,1,0,,12,,,,185,17,,,,93,21,51,,,75,,,,,,,,,,,,37,64,21,,,43,,,,,,,,4,4,5,3,,5,2,,76,69,0,81,26,26,29,17
Public Constructor,"org.apache.tools.ant.types.selectors.SelectSelector.SelectSelector",SelectSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,2,1,0,,,3,,,,,,,,,1,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,1,50,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SelectSelector.appendSelector",SelectSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,,,,6,1,3,,,5,,,,,,,,,3,2,0,2,4,1,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0,83,2,2,2,1
Private Method,"org.apache.tools.ant.types.selectors.SelectSelector.getRef",SelectSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,,,,4,2,2,,,4,,,,,,,,,3,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SelectSelector.getSelectors",SelectSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,,,,6,1,3,,,5,,,,,,,,,4,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0,83,2,2,2,1
Public Method,"org.apache.tools.ant.types.selectors.SelectSelector.hasSelectors",SelectSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,,,,6,1,3,,,4,,,,,,,,,4,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0,67,2,2,2,1
Public Method,"org.apache.tools.ant.types.selectors.SelectSelector.isSelected",SelectSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,28,2,,,,12,3,8,,,14,,,,,,,,,7,3,0,6,9,3,,,6,,,3,3,3,3,2,,,,,2,,1,2,,,1,17,3,3,3,3
Public Method,"org.apache.tools.ant.types.selectors.SelectSelector.passesConditions",SelectSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,0,,,,10,1,7,,,5,,,,,,,,,3,3,0,3,6,1,,,5,,,3,3,5,3,2,,,,,2,,1,2,,,0,50,3,3,5,3
Public Method,"org.apache.tools.ant.types.selectors.SelectSelector.selectorCount",SelectSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,,,,6,1,3,,,4,,,,,,,,,4,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0,67,2,2,2,1
Public Method,"org.apache.tools.ant.types.selectors.SelectSelector.selectorElements",SelectSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,,,,6,1,3,,,4,,,,,,,,,4,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0,67,2,2,2,1
Public Method,"org.apache.tools.ant.types.selectors.SelectSelector.setIf",SelectSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,,,,3,1,1,,,5,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SelectSelector.setUnless",SelectSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,,,,3,1,1,,,5,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SelectSelector.toString",SelectSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21,0,,,,18,2,13,,,3,,,,,,,,,5,5,1,10,14,2,,,12,,,4,4,4,1,0,,,,,0,,2,0,,,0,17,4,4,4,1
Public Method,"org.apache.tools.ant.types.selectors.SelectSelector.verifySettings",SelectSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,,,,7,2,4,,,4,,,,,,,,,2,2,0,2,4,2,,,2,,,2,2,3,1,0,,,,,0,,1,0,,,0,57,2,2,3,1
Public Interface,"org.apache.tools.ant.types.selectors.SelectorContainer",SelectorContainer.java,0,0,0,0,0,0,0,0,0,20,20,4,,0,0,,,,24,0,,,,,,24,24,24,,0,0,,0,,,,157,25,,,,26,25,0,,,106,,,,,,,,,,,,24,25,25,,,0,,,,,,,,0,0,0,0,,0,0,,0,0,4,08,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.add",SelectorContainer.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,,,,1,1,0,,,5,,,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,5,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addAnd",SelectorContainer.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,1,1,0,,,4,,,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addContains",SelectorContainer.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,1,1,0,,,4,,,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addContainsRegexp",SelectorContainer.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,1,1,0,,,4,,,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addCustom",SelectorContainer.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,1,1,0,,,4,,,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addDate",SelectorContainer.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,1,1,0,,,4,,,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addDepend",SelectorContainer.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,1,1,0,,,4,,,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addDepth",SelectorContainer.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,1,1,0,,,4,,,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addDifferent",SelectorContainer.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,,,,1,1,0,,,5,,,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,5,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addFilename",SelectorContainer.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,1,1,0,,,4,,,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addMajority",SelectorContainer.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,1,1,0,,,4,,,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addModified",SelectorContainer.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,,,,1,1,0,,,5,,,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,5,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addNone",SelectorContainer.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,1,1,0,,,4,,,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addNot",SelectorContainer.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,1,1,0,,,4,,,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addOr",SelectorContainer.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,1,1,0,,,4,,,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addPresent",SelectorContainer.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,1,1,0,,,4,,,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addSelector",SelectorContainer.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,1,1,0,,,4,,,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addSize",SelectorContainer.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,1,1,0,,,4,,,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addType",SelectorContainer.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,,,,1,1,0,,,5,,,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,5,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.appendSelector",SelectorContainer.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,,,,1,1,0,,,5,,,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,5,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.getSelectors",SelectorContainer.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,,,,1,1,0,,,5,,,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,5,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.hasSelectors",SelectorContainer.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,,,,1,1,0,,,5,,,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,5,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.selectorCount",SelectorContainer.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,,,,1,1,0,,,5,,,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,5,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.selectorElements",SelectorContainer.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,,,,1,1,0,,,5,,,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,5,00,0,0,0,0
Public Interface,"org.apache.tools.ant.types.selectors.SelectorScanner",SelectorScanner.java,0,0,0,0,0,0,0,0,0,1,1,1,,0,0,,,,3,0,,,,,,3,3,3,,0,0,,0,,,,24,4,,,,5,4,0,,,15,,,,,,,,,,,,3,4,4,,,0,,,,,,,,0,0,0,0,,0,0,,0,0,3,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorScanner.getDeselectedDirectories",SelectorScanner.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,,,,1,1,0,,,5,,,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,5,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorScanner.getDeselectedFiles",SelectorScanner.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,,,,1,1,0,,,5,,,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,5,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorScanner.setSelectors",SelectorScanner.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,,,,1,1,0,,,5,,,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,5,00,0,0,0,0
Public Class,"org.apache.tools.ant.types.selectors.SelectorUtils",SelectorUtils.java,6,6,7,5,37,1,23,12,1,1,1,0,,15,1,,,,1,0,,,,,,16,16,0,,2,0,,14,,,,628,42,,,,379,68,256,,,217,,,,,,,,,,,,194,296,81,,,215,,,,,,,,36,36,47,36,,1,5,,93,93,0,57,101,101,117,89
Private Constructor,"org.apache.tools.ant.types.selectors.SelectorUtils.SelectorUtils",SelectorUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,2,1,0,,,3,,,,,,,,,1,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,1,50,1,1,1,1
Public Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.getInstance",SelectorUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,,,,3,1,1,,,4,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Public Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.hasWildcards",SelectorUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,,,,3,1,1,,,5,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,2,1,0,,,,,0,,0,0,,,1,67,1,1,2,1
Public Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.isOutOfDate",SelectorUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,27,0,,,,13,2,7,,,14,,,,,,,,,3,4,1,4,8,1,,,7,,,4,4,4,4,3,,,,,3,,1,3,,,1,08,4,4,4,4
Public Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.isOutOfDate",SelectorUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,26,0,,,,12,1,7,,,14,,,,,,,,,3,4,1,4,8,1,,,7,,,4,4,4,4,3,,,,,3,,1,3,,,1,17,4,4,4,4
Public Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.match",SelectorUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,17,0,,,,3,1,1,,,14,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,4,67,1,1,1,1
Public Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.match",SelectorUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,167,10,,,,126,14,87,,,40,,,,,,,,,3,4770,4,62,98,21,,,77,,,36,36,47,36,59,,,,,59,,5,59,,,0,32,36,36,47,36
Public Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.matchPath",SelectorUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,14,0,,,,3,1,1,,,11,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,3,67,1,1,1,1
Public Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.matchPath",SelectorUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,143,10,,,,108,16,81,,,25,,,,,,,,,5,939,3,66,91,21,,,70,,,25,25,28,25,36,,,,,36,,4,36,,,0,23,25,25,28,25
Public Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.matchPatternStart",SelectorUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,19,0,,,,3,1,1,,,16,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,5,33,1,1,1,1
Public Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.matchPatternStart",SelectorUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,62,4,,,,31,9,23,,,27,,,,,,,,,5,12,1,15,22,8,,,14,,,7,7,8,7,9,,,,,9,,2,9,,,0,87,7,7,8,7
