Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLine_Html,CountLine_Javascript,CountLine_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Constructor,"org.apache.tools.ant.BuildFileTest.BuildFileTest",BuildFileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,76,8,0,,,,3,1,1,,,5,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Protected Method,"org.apache.tools.ant.BuildFileTest.assertPropertyEquals",BuildFileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9,0,,,,4,2,2,,,5,,,,,,,2,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,25,1,1,1,1
Protected Method,"org.apache.tools.ant.BuildFileTest.assertPropertySet",BuildFileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,,,,3,1,1,,,4,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Protected Method,"org.apache.tools.ant.BuildFileTest.assertPropertyUnset",BuildFileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,,,,3,1,1,,,4,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Private Method,"org.apache.tools.ant.BuildFileTest.cleanBuffer",BuildFileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,22,1,,,,21,4,15,,,0,,,,,,,5,7,1,11,16,5,,,11,,,5,5,5,3,3,,,,,3,,3,1,,,0,00,5,5,5,3
Protected Method,"org.apache.tools.ant.BuildFileTest.configureProject",BuildFileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,90,14,0,,,,9,1,7,,,5,,,,,,,9,1,0,7,8,1,,,7,,,1,1,1,1,0,,,,,0,,0,0,,,0,56,1,1,1,1
Protected Method,"org.apache.tools.ant.BuildFileTest.executeTarget",BuildFileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,273,27,1,,,,21,5,18,,,5,,,,,,,9,1,0,16,18,5,,,13,,,1,1,1,1,0,,,,,0,,1,0,,,0,24,1,1,1,1
Protected Method,"org.apache.tools.ant.BuildFileTest.expectBuildException",BuildFileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,99,9,0,,,,3,1,1,,,6,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Protected Method,"org.apache.tools.ant.BuildFileTest.expectBuildExceptionContaining",BuildFileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,33,21,0,,,,12,1,8,,,9,,,,,,,5,3,0,5,8,1,,,7,,,3,3,4,1,2,,,,,0,,2,0,,,0,75,3,3,4,1
Protected Method,"org.apache.tools.ant.BuildFileTest.expectDebuglog",BuildFileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,,,,5,2,3,,,4,,,,,,,3,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0,80,1,1,1,1
Protected Method,"org.apache.tools.ant.BuildFileTest.expectLog",BuildFileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,22,9,0,,,,5,2,3,,,4,,,,,,,3,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0,80,1,1,1,1
Protected Method,"org.apache.tools.ant.BuildFileTest.expectLogContaining",BuildFileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,0,,,,7,2,5,,,4,,,,,,,4,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0,57,1,1,1,1
Protected Method,"org.apache.tools.ant.BuildFileTest.expectOutput",BuildFileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,,,,5,2,3,,,6,,,,,,,3,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,1,20,1,1,1,1
Protected Method,"org.apache.tools.ant.BuildFileTest.expectOutputAndError",BuildFileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,0,,,,7,3,5,,,7,,,,,,,4,1,0,5,6,3,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Protected Method,"org.apache.tools.ant.BuildFileTest.expectPropertySet",BuildFileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,0,,,,4,1,2,,,7,,,,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,1,75,1,1,1,1
Protected Method,"org.apache.tools.ant.BuildFileTest.expectPropertySet",BuildFileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,16,9,0,,,,3,1,1,,,6,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Protected Method,"org.apache.tools.ant.BuildFileTest.expectPropertyUnset",BuildFileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,17,8,0,,,,3,1,1,,,5,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Protected Method,"org.apache.tools.ant.BuildFileTest.expectSpecificBuildException",BuildFileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,16,22,0,,,,14,1,10,,,8,,,,,,,5,3,0,5,8,1,,,7,,,3,3,4,1,2,,,,,0,,2,0,,,0,57,3,3,4,1
Protected Method,"org.apache.tools.ant.BuildFileTest.getBuildException",BuildFileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Protected Method,"org.apache.tools.ant.BuildFileTest.getError",BuildFileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,3,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Protected Method,"org.apache.tools.ant.BuildFileTest.getFullLog",BuildFileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,,,,3,1,1,,,7,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,33,1,1,1,1
Protected Method,"org.apache.tools.ant.BuildFileTest.getLog",BuildFileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,16,10,0,,,,3,1,1,,,7,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,33,1,1,1,1
Protected Method,"org.apache.tools.ant.BuildFileTest.getOutput",BuildFileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,,,,3,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Protected Method,"org.apache.tools.ant.BuildFileTest.getProject",BuildFileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,24,8,0,,,,3,1,1,,,5,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Protected Method,"org.apache.tools.ant.BuildFileTest.getProjectDir",BuildFileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,31,7,0,,,,3,1,1,,,4,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Protected Method,"org.apache.tools.ant.BuildFileTest.getResource",BuildFileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,,,,5,2,3,,,7,,,,,,,4,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,1,40,1,1,1,1
Public Interface,"org.apache.tools.ant.BuildListener",BuildListener.java,0,0,0,0,0,0,0,0,1,1,1,16,,0,0,,,,7,0,7,7,7,0,0,0,,75,7,,,,9,8,0,,,59,,,,,,,,,,7,8,8,,,0,,,,,,,,0,0,0,0,,2,0,,0,0,6,56,0,0,0,0
Abstract Method,"org.apache.tools.ant.BuildListener.buildFinished",BuildListener.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,,,,1,1,0,,,9,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,9,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.BuildListener.buildStarted",BuildListener.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,,,,1,1,0,,,7,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,7,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.BuildListener.messageLogged",BuildListener.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,,,,1,1,0,,,9,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,9,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.BuildListener.targetFinished",BuildListener.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,,,,1,1,0,,,9,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,9,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.BuildListener.targetStarted",BuildListener.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,,,,1,1,0,,,8,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,8,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.BuildListener.taskFinished",BuildListener.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,,,,1,1,0,,,9,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,9,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.BuildListener.taskStarted",BuildListener.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,,,,1,1,0,,,8,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,8,00,0,0,0,0
Public Interface,"org.apache.tools.ant.BuildLogger",BuildLogger.java,0,0,0,0,0,0,0,0,1,0,0,3,,0,0,,,,4,0,4,11,4,0,0,0,,42,4,,,,6,5,0,,,32,,,,,,,,,,4,5,5,,,0,,,,,,,,0,0,0,0,,3,0,,0,0,5,33,0,0,0,0
Abstract Method,"org.apache.tools.ant.BuildLogger.setEmacsMode",BuildLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,,,,1,1,0,,,6,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,6,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.BuildLogger.setErrorPrintStream",BuildLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,,,,1,1,0,,,6,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,6,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.BuildLogger.setMessageOutputLevel",BuildLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,0,,,,1,1,0,,,14,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,14,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.BuildLogger.setOutputPrintStream",BuildLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,,,,1,1,0,,,6,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,6,00,0,0,0,0
Public Class,"org.apache.tools.ant.DefaultLogger",DefaultLogger.java,1,1,1,1,15,0,7,7,2,7,7,3,,1,2,,,,14,5,15,15,0,0,3,12,,270,24,,,,121,41,76,,,125,,,,,,,,,,58,86,38,,,48,,,,,,,,8,8,9,1,,1,5,,80,80,1,03,27,27,29,15
Public Constructor,"org.apache.tools.ant.DefaultLogger.DefaultLogger",DefaultLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,,,,2,1,0,,,3,,,,,,,1,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,1,50,1,1,1,1
Public Method,"org.apache.tools.ant.DefaultLogger.buildFinished",DefaultLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,10,43,3,,,,32,4,26,,,8,,,,,,,9,8,1,17,22,4,,,18,,,5,5,6,1,4,,,,,0,,3,0,,,0,25,5,5,6,1
Public Method,"org.apache.tools.ant.DefaultLogger.buildStarted",DefaultLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,,,,3,1,1,,,5,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Protected Static Method,"org.apache.tools.ant.DefaultLogger.formatTime",DefaultLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,0,,,,3,1,1,,,9,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,3,00,1,1,1,1
Protected Method,"org.apache.tools.ant.DefaultLogger.log",DefaultLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,,,,1,1,0,,,6,,,,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,6,00,1,1,1,1
Public Method,"org.apache.tools.ant.DefaultLogger.messageLogged",DefaultLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,9,57,3,,,,43,12,33,,,11,,,,,,,10,19,1,24,32,12,,,20,,,8,8,9,1,3,,,,,0,,5,0,,,0,26,8,8,9,1
Protected Method,"org.apache.tools.ant.DefaultLogger.printMessage",DefaultLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,15,0,,,,5,3,1,,,10,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Public Method,"org.apache.tools.ant.DefaultLogger.setEmacsMode",DefaultLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,,,,3,1,1,,,6,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Public Method,"org.apache.tools.ant.DefaultLogger.setErrorPrintStream",DefaultLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,,,,3,1,1,,,6,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Public Method,"org.apache.tools.ant.DefaultLogger.setMessageOutputLevel",DefaultLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19,0,,,,3,1,1,,,16,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,5,33,1,1,1,1
Public Method,"org.apache.tools.ant.DefaultLogger.setOutputPrintStream",DefaultLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,,,,3,1,1,,,6,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Public Method,"org.apache.tools.ant.DefaultLogger.targetFinished",DefaultLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,,,,1,1,0,,,5,,,,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,5,00,1,1,1,1
Public Method,"org.apache.tools.ant.DefaultLogger.targetStarted",DefaultLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,15,0,,,,8,3,5,,,7,,,,,,,5,2,0,3,5,2,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0,88,2,2,2,1
Public Method,"org.apache.tools.ant.DefaultLogger.taskFinished",DefaultLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,,,,1,1,0,,,5,,,,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,5,00,1,1,1,1
Public Method,"org.apache.tools.ant.DefaultLogger.taskStarted",DefaultLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,,,,1,1,0,,,5,,,,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,5,00,1,1,1,1
Public Class,"org.apache.tools.ant.DemuxOutputStream",DemuxOutputStream.java,1,1,1,1,13,0,7,6,1,2,2,0,,0,1,,,,9,3,9,9,0,3,2,4,,176,16,,,,74,27,43,,,86,,,,,,,,,,38,55,27,,,28,,,,,,,,4,4,5,1,,2,2,,66,25,1,16,15,15,16,9
Private Static Class,"org.apache.tools.ant.DemuxOutputStream.BufferInfo",DemuxOutputStream.java,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,2,0,0,0,0,0,0,,17,1,,,,4,3,1,,,12,,,,,,,,,,2,3,3,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,3,00,0,0,0,0
Public Constructor,"org.apache.tools.ant.DemuxOutputStream.DemuxOutputStream",DemuxOutputStream.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,14,0,,,,4,1,2,,,10,,,,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,2,50,1,1,1,1
Public Method,"org.apache.tools.ant.DemuxOutputStream.close",DemuxOutputStream.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,,,,4,1,2,,,7,,,,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,1,75,1,1,1,1
Public Method,"org.apache.tools.ant.DemuxOutputStream.flush",DemuxOutputStream.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,,,,6,2,3,,,6,,,,,,,3,2,0,2,4,2,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,1,00,2,2,2,1
Private Method,"org.apache.tools.ant.DemuxOutputStream.getBufferInfo",DemuxOutputStream.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,0,,,,11,3,8,,,5,,,,,,,6,2,0,7,9,3,,,6,,,2,2,2,1,0,,,,,0,,1,0,,,0,45,2,2,2,1
Protected Method,"org.apache.tools.ant.DemuxOutputStream.processBuffer",DemuxOutputStream.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,0,,,,5,2,3,,,8,,,,,,,3,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,1,60,1,1,1,1
Protected Method,"org.apache.tools.ant.DemuxOutputStream.processFlush",DemuxOutputStream.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,0,,,,5,2,3,,,8,,,,,,,3,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,1,60,1,1,1,1
Private Method,"org.apache.tools.ant.DemuxOutputStream.removeBuffer",DemuxOutputStream.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,,,,4,2,2,,,3,,,,,,,2,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,75,1,1,1,1
Private Method,"org.apache.tools.ant.DemuxOutputStream.resetBufferInfo",DemuxOutputStream.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,14,0,,,,10,3,7,,,4,,,,,,,5,2,0,5,7,3,,,4,,,2,2,2,1,1,,,,,0,,1,0,,,0,40,2,2,2,1
Public Method,"org.apache.tools.ant.DemuxOutputStream.write",DemuxOutputStream.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,23,1,,,,15,3,10,,,7,,,,,,,5,4,1,6,10,3,,,7,,,4,4,5,1,1,,,,,0,,2,0,,,0,47,4,4,5,1
Public Class,"org.apache.tools.ant.Diagnostics",Diagnostics.java,3,3,3,1,21,0,15,5,1,2,2,0,,10,0,,,,1,0,11,11,0,6,0,5,,258,22,,,,172,36,127,,,65,,,,,,,,,,96,126,39,,,87,,,,,,,,8,8,8,3,,1,4,,0,0,0,38,35,35,36,15
Private Constructor,"org.apache.tools.ant.Diagnostics.Diagnostics",Diagnostics.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,2,1,0,,,1,,,,,,,1,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0,50,1,1,1,1
Public Static Method,"org.apache.tools.ant.Diagnostics.doReport",Diagnostics.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,48,6,,,,38,2,35,,,4,,,,,,,8,2,0,32,34,2,,,32,,,2,2,2,1,1,,,,,0,,1,0,,,0,11,2,2,2,1
Private Static Method,"org.apache.tools.ant.Diagnostics.doReportLibraries",Diagnostics.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,0,,,,12,2,8,,,4,,,,,,,5,3,0,7,10,3,,,7,,,3,3,3,1,1,,,,,0,,1,0,,,0,33,3,3,3,1
Private Static Method,"org.apache.tools.ant.Diagnostics.doReportSystemProperties",Diagnostics.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,,,,7,2,4,,,4,,,,,,,6,2,0,4,5,3,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,0,57,2,2,2,1
Private Static Method,"org.apache.tools.ant.Diagnostics.doReportTasksAvailability",Diagnostics.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,40,0,,,,32,7,25,,,8,,,,,,,12,12,1,16,21,7,,,14,,,8,8,8,1,8,,,,,0,,4,0,,,0,25,8,8,8,1
Private Static Method,"org.apache.tools.ant.Diagnostics.doReportWhich",Diagnostics.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,24,0,,,,19,4,15,,,6,,,,,,,6,8,1,10,13,4,,,9,,,6,6,6,1,6,,,,,0,,1,0,,,0,32,6,6,6,1
Private Static Method,"org.apache.tools.ant.Diagnostics.getImplementationVersion",Diagnostics.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,23,0,,,,14,4,10,,,9,,,,,,,4,3,0,7,10,4,,,6,,,3,3,3,3,4,,,,,3,,2,3,,,0,64,3,3,3,3
Public Static Method,"org.apache.tools.ant.Diagnostics.isOptionalAvailable",Diagnostics.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,0,,,,8,1,5,,,5,,,,,,,2,2,0,3,5,1,,,4,,,2,2,2,1,2,,,,,0,,1,0,,,0,62,2,2,2,1
Public Static Method,"org.apache.tools.ant.Diagnostics.listLibraries",Diagnostics.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,28,0,,,,21,7,14,,,7,,,,,,,3,4,1,12,17,8,,,9,,,4,4,4,3,2,,,,,2,,1,2,,,0,33,4,4,4,3
Anonymous Class,"org.apache.tools.ant.Diagnostics.listLibraries.(Anon_1)",Diagnostics.java,1,1,1,1,3,0,3,0,1,0,0,0,,0,0,,,,1,0,1,1,0,0,0,1,,4,0,,,,4,1,3,,,0,,,,,,,,,,1,2,1,,,1,,,,,,,,1,1,1,1,,2,0,,0,0,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.Diagnostics.listLibraries.(Anon_1).accept",Diagnostics.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,0,2,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Static Method,"org.apache.tools.ant.Diagnostics.main",Diagnostics.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,,,,3,1,1,,,4,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Public Static Method,"org.apache.tools.ant.Diagnostics.validateVersion",Diagnostics.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,1,,,,14,4,10,,,5,,,,,,,4,3,0,4,7,4,,,3,,,3,3,4,1,1,,,,,0,,2,0,,,0,36,3,3,4,1
Public Class,"org.apache.tools.ant.DirectoryScanner",DirectoryScanner.java,2,2,2,1,20,0,9,9,4,5,5,5,,6,2,,,,27,16,33,33,0,0,11,22,,896,71,,,,360,92,224,,,469,,,,,,,,,,172,256,85,,,171,,,,,,,,21,21,24,4,,1,6,,90,69,1,30,84,84,87,42
Public Constructor,"org.apache.tools.ant.DirectoryScanner.DirectoryScanner",DirectoryScanner.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,0,,,,2,1,0,,,3,,,,,,,1,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,1,50,1,1,1,1
Public Method,"org.apache.tools.ant.DirectoryScanner.addDefaultExcludes",DirectoryScanner.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,16,0,,,,13,3,8,,,3,,,,,,,3,4,1,8,11,4,,,7,,,4,4,4,1,0,,,,,0,,1,0,,,0,23,4,4,4,1
Protected Method,"org.apache.tools.ant.DirectoryScanner.couldHoldIncluded",DirectoryScanner.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,16,0,,,,8,1,4,,,8,,,,,,,2,3,0,4,7,2,,,5,,,3,3,3,3,3,,,,,3,,2,3,,,1,00,3,3,3,3
Public Method,"org.apache.tools.ant.DirectoryScanner.getBasedir",DirectoryScanner.java,,,,,,,,,,,,,,,,,,,,,,,,,,,12,9,0,,,,3,1,1,,,6,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Public Method,"org.apache.tools.ant.DirectoryScanner.getDeselectedDirectories",DirectoryScanner.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,0,,,,6,2,4,,,11,,,,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,1,83,1,1,1,1
Public Method,"org.apache.tools.ant.DirectoryScanner.getDeselectedFiles",DirectoryScanner.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,0,,,,6,2,4,,,11,,,,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,1,83,1,1,1,1
Public Method,"org.apache.tools.ant.DirectoryScanner.getExcludedDirectories",DirectoryScanner.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,0,,,,6,2,4,,,11,,,,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,1,83,1,1,1,1
Public Method,"org.apache.tools.ant.DirectoryScanner.getExcludedFiles",DirectoryScanner.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,0,,,,6,2,4,,,11,,,,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,1,83,1,1,1,1
