Kind,Name,File,CountClassCoupled,CountDeclMethod,CountDeclMethodAll,CountClassDerived,CountLineCode,SumCyclomatic,PercentLackOfCohesion,MaxInheritanceTree,Path,class_frequency,will_change,number_of_changes,release
Public Class,org.apache.tools.ant.taskdefs.Input,Input.java,7.0,8.0,47.0,0.0,121.0,67,72.0,3.0,org.apache.tools.ant.taskdefs.Input.Input.java,3,0,7,7
Public Class,org.apache.tools.ant.taskdefs.Input.Handler,Input.java,5.0,7.0,63.0,0.0,42.0,67,57.0,5.0,org.apache.tools.ant.taskdefs.Input.Handler.Input.java,1,0,0,7
Public Static Class,org.apache.tools.ant.taskdefs.Input.HandlerType,Input.java,4.0,2.0,11.0,0.0,14.0,36,0.0,2.0,org.apache.tools.ant.taskdefs.Input.HandlerType.Input.java,1,0,0,7
Public Class,org.apache.tools.ant.taskdefs.InputTest,InputTest.java,2.0,14.0,46.0,0.0,65.0,2,0.0,3.0,org.apache.tools.ant.taskdefs.InputTest.InputTest.java,3,0,7,7
Public Abstract Class,org.apache.tools.ant.taskdefs.JDBCTask,JDBCTask.java,5.0,24.0,63.0,1.0,186.0,3,88.0,3.0,org.apache.tools.ant.taskdefs.JDBCTask.JDBCTask.java,3,1,7,7
Public Class,org.apache.tools.ant.taskdefs.Jar,Jar.java,22.0,32.0,165.0,2.0,562.0,62,90.0,5.0,org.apache.tools.ant.taskdefs.Jar.Jar.java,7,1,7,7
Public Static Class,org.apache.tools.ant.taskdefs.Jar.FilesetManifestConfig,Jar.java,0.0,1.0,10.0,0.0,5.0,40,0.0,2.0,org.apache.tools.ant.taskdefs.Jar.FilesetManifestConfig.Jar.java,2,0,6,7
Public Static Class,org.apache.tools.ant.taskdefs.Jar.StrictMode,Jar.java,1.0,4.0,13.0,0.0,13.0,0,0.0,2.0,org.apache.tools.ant.taskdefs.Jar.StrictMode.Jar.java,1,0,0,7
Anonymous Class,org.apache.tools.ant.taskdefs.Jar.findJarName.(Anon_1),Jar.java,0.0,1.0,1.0,0.0,8.0,12,0.0,2.0,org.apache.tools.ant.taskdefs.Jar.findJarName.(Anon_1).Jar.java,2,0,6,7
Public Class,org.apache.tools.ant.taskdefs.JarTest,JarTest.java,4.0,35.0,67.0,0.0,224.0,3,91.0,3.0,org.apache.tools.ant.taskdefs.JarTest.JarTest.java,5,0,7,7
Public Class,org.apache.tools.ant.taskdefs.Java,Java.java,22.0,62.0,101.0,1.0,453.0,87,93.0,3.0,org.apache.tools.ant.taskdefs.Java.Java.java,7,1,7,7
Public Class,org.apache.tools.ant.taskdefs.JavaTest,JavaTest.java,2.0,27.0,59.0,0.0,207.0,24,88.0,3.0,org.apache.tools.ant.taskdefs.JavaTest.JavaTest.java,4,1,6,7
Public Static Class,org.apache.tools.ant.taskdefs.JavaTest.EntryPoint,JavaTest.java,0.0,1.0,1.0,0.0,21.0,52,0.0,1.0,org.apache.tools.ant.taskdefs.JavaTest.EntryPoint.JavaTest.java,3,0,6,7
Public Static Class,org.apache.tools.ant.taskdefs.JavaTest.ExceptingEntryPoint,JavaTest.java,0.0,1.0,1.0,0.0,5.0,60,0.0,1.0,org.apache.tools.ant.taskdefs.JavaTest.ExceptingEntryPoint.JavaTest.java,3,0,6,7
Public Static Class,org.apache.tools.ant.taskdefs.JavaTest.PipeEntryPoint,JavaTest.java,2.0,1.0,1.0,0.0,22.0,32,0.0,1.0,org.apache.tools.ant.taskdefs.JavaTest.PipeEntryPoint.JavaTest.java,2,1,6,7
Public Static Class,org.apache.tools.ant.taskdefs.JavaTest.SpawnEntryPoint,JavaTest.java,0.0,1.0,1.0,0.0,27.0,11,0.0,1.0,org.apache.tools.ant.taskdefs.JavaTest.SpawnEntryPoint.JavaTest.java,2,0,6,7
Public Class,org.apache.tools.ant.taskdefs.Javac,Javac.java,15.0,86.0,166.0,1.0,535.0,92,96.0,4.0,org.apache.tools.ant.taskdefs.Javac.Javac.java,7,1,7,7
Public Class,org.apache.tools.ant.taskdefs.Javac.ImplementationSpecificArgument,Javac.java,0.0,1.0,20.0,0.0,6.0,33,0.0,4.0,org.apache.tools.ant.taskdefs.Javac.ImplementationSpecificArgument.Javac.java,3,0,6,7
Public Class,org.apache.tools.ant.taskdefs.JavacTest,JavacTest.java,11.0,13.0,13.0,0.0,162.0,13,23.0,2.0,org.apache.tools.ant.taskdefs.JavacTest.JavacTest.java,3,1,7,7
Public Class,org.apache.tools.ant.taskdefs.Javadoc,Javadoc.java,35.0,103.0,142.0,0.0,1312.0,66,97.0,3.0,org.apache.tools.ant.taskdefs.Javadoc.Javadoc.java,7,1,7,7
Public Static Class,org.apache.tools.ant.taskdefs.Javadoc.AccessType,Javadoc.java,0.0,1.0,10.0,0.0,5.0,80,0.0,2.0,org.apache.tools.ant.taskdefs.Javadoc.AccessType.Javadoc.java,4,0,6,7
Public Class,org.apache.tools.ant.taskdefs.Javadoc.DocletInfo,Javadoc.java,1.0,2.0,18.0,0.0,11.0,36,0.0,3.0,org.apache.tools.ant.taskdefs.Javadoc.DocletInfo.Javadoc.java,7,0,6,7
Public Class,org.apache.tools.ant.taskdefs.Javadoc.DocletParam,Javadoc.java,0.0,4.0,4.0,0.0,16.0,75,50.0,1.0,org.apache.tools.ant.taskdefs.Javadoc.DocletParam.Javadoc.java,7,0,6,7
Public Static Class,org.apache.tools.ant.taskdefs.Javadoc.ExtensionInfo,Javadoc.java,2.0,6.0,16.0,1.0,29.0,34,58.0,2.0,org.apache.tools.ant.taskdefs.Javadoc.ExtensionInfo.Javadoc.java,3,0,6,7
Public Class,org.apache.tools.ant.taskdefs.Javadoc.GroupArgument,Javadoc.java,2.0,7.0,7.0,0.0,39.0,74,71.0,1.0,org.apache.tools.ant.taskdefs.Javadoc.GroupArgument.Javadoc.java,7,1,6,7
Public Static Class,org.apache.tools.ant.taskdefs.Javadoc.Html,Javadoc.java,0.0,2.0,2.0,0.0,9.0,89,0.0,1.0,org.apache.tools.ant.taskdefs.Javadoc.Html.Javadoc.java,4,0,6,7
Private Class,org.apache.tools.ant.taskdefs.Javadoc.JavadocOutputStream,Javadoc.java,2.0,3.0,16.0,0.0,31.0,16,33.0,4.0,org.apache.tools.ant.taskdefs.Javadoc.JavadocOutputStream.Javadoc.java,2,0,6,7
Public Class,org.apache.tools.ant.taskdefs.Javadoc.LinkArgument,Javadoc.java,0.0,9.0,9.0,0.0,32.0,25,77.0,1.0,org.apache.tools.ant.taskdefs.Javadoc.LinkArgument.Javadoc.java,7,1,6,7
Public Static Class,org.apache.tools.ant.taskdefs.Javadoc.PackageName,Javadoc.java,0.0,3.0,3.0,0.0,12.0,50,33.0,1.0,org.apache.tools.ant.taskdefs.Javadoc.PackageName.Javadoc.java,4,0,6,7
Public Class,org.apache.tools.ant.taskdefs.Javadoc.ResourceCollectionContainer,Javadoc.java,1.0,2.0,2.0,0.0,9.0,67,0.0,1.0,org.apache.tools.ant.taskdefs.Javadoc.ResourceCollectionContainer.Javadoc.java,1,0,0,7
Public Static Class,org.apache.tools.ant.taskdefs.Javadoc.SourceFile,Javadoc.java,0.0,4.0,4.0,0.0,14.0,64,25.0,1.0,org.apache.tools.ant.taskdefs.Javadoc.SourceFile.Javadoc.java,4,0,6,7
Public Class,org.apache.tools.ant.taskdefs.Javadoc.TagArgument,Javadoc.java,3.0,5.0,56.0,0.0,80.0,59,60.0,4.0,org.apache.tools.ant.taskdefs.Javadoc.TagArgument.Javadoc.java,3,0,7,7
Anonymous Class,org.apache.tools.ant.taskdefs.Javadoc.parsePackages.(for_loop_12).(Anon_1),Javadoc.java,1.0,1.0,1.0,0.0,6.0,0,0.0,2.0,org.apache.tools.ant.taskdefs.Javadoc.parsePackages.(for_loop_12).(Anon_1).Javadoc.java,1,0,0,7
Public Class,org.apache.tools.ant.taskdefs.JavadocTest,JavadocTest.java,1.0,18.0,50.0,0.0,84.0,15,0.0,3.0,org.apache.tools.ant.taskdefs.JavadocTest.JavadocTest.java,1,0,0,7
Public Class,org.apache.tools.ant.taskdefs.Jikes,Jikes.java,5.0,2.0,2.0,0.0,62.0,50,0.0,1.0,org.apache.tools.ant.taskdefs.Jikes.Jikes.java,7,1,7,7
Public Class,org.apache.tools.ant.taskdefs.JikesOutputParser,JikesOutputParser.java,2.0,12.0,12.0,0.0,76.0,83,85.0,1.0,org.apache.tools.ant.taskdefs.JikesOutputParser.JikesOutputParser.java,7,0,6,7
Public Class,org.apache.tools.ant.taskdefs.KeySubst,KeySubst.java,1.0,7.0,46.0,0.0,106.0,52,71.0,3.0,org.apache.tools.ant.taskdefs.KeySubst.KeySubst.java,7,1,6,7
Public Class,org.apache.tools.ant.taskdefs.Length,Length.java,17.0,16.0,55.0,0.0,187.0,38,81.0,3.0,org.apache.tools.ant.taskdefs.Length.Length.java,2,1,7,7
Private Class,org.apache.tools.ant.taskdefs.Length.AccumHandler,Length.java,3.0,4.0,8.0,1.0,20.0,0,50.0,2.0,org.apache.tools.ant.taskdefs.Length.AccumHandler.Length.java,1,0,0,7
Private Class,org.apache.tools.ant.taskdefs.Length.AllHandler,Length.java,0.0,2.0,10.0,0.0,9.0,0,0.0,3.0,org.apache.tools.ant.taskdefs.Length.AllHandler.Length.java,2,0,7,7
Private Class,org.apache.tools.ant.taskdefs.Length.EachHandler,Length.java,1.0,2.0,6.0,0.0,15.0,7,0.0,2.0,org.apache.tools.ant.taskdefs.Length.EachHandler.Length.java,2,0,6,7
Public Static Class,org.apache.tools.ant.taskdefs.Length.FileMode,Length.java,1.0,1.0,10.0,0.0,6.0,83,0.0,2.0,org.apache.tools.ant.taskdefs.Length.FileMode.Length.java,2,0,6,7
Public Static Class,org.apache.tools.ant.taskdefs.Length.When,Length.java,0.0,0.0,13.0,0.0,2.0,0,0.0,3.0,org.apache.tools.ant.taskdefs.Length.When.Length.java,2,0,7,7
Public Class,org.apache.tools.ant.taskdefs.LoadFile,LoadFile.java,1.0,1.0,47.0,0.0,5.0,20,0.0,4.0,org.apache.tools.ant.taskdefs.LoadFile.LoadFile.java,3,0,7,7
Public Class,org.apache.tools.ant.taskdefs.LoadFileTest,LoadFileTest.java,2.0,13.0,45.0,0.0,66.0,70,0.0,3.0,org.apache.tools.ant.taskdefs.LoadFileTest.LoadFileTest.java,3,0,7,7
Public Class,org.apache.tools.ant.taskdefs.LoadProperties,LoadProperties.java,12.0,11.0,50.0,0.0,102.0,68,63.0,3.0,org.apache.tools.ant.taskdefs.LoadProperties.LoadProperties.java,3,1,7,7
Public Class,org.apache.tools.ant.taskdefs.LoadPropertiesTest,LoadPropertiesTest.java,1.0,6.0,38.0,0.0,24.0,38,0.0,3.0,org.apache.tools.ant.taskdefs.LoadPropertiesTest.LoadPropertiesTest.java,3,0,7,7
Public Class,org.apache.tools.ant.taskdefs.LoadResource,LoadResource.java,7.0,7.0,46.0,1.0,113.0,59,69.0,3.0,org.apache.tools.ant.taskdefs.LoadResource.LoadResource.java,1,1,0,7
Public Class,org.apache.tools.ant.taskdefs.LogOutputStream,LogOutputStream.java,3.0,7.0,13.0,2.0,30.0,50,64.0,3.0,org.apache.tools.ant.taskdefs.LogOutputStream.LogOutputStream.java,6,0,7,7
Public Class,org.apache.tools.ant.taskdefs.LogStreamHandler,LogStreamHandler.java,4.0,3.0,19.0,0.0,18.0,28,0.0,2.0,org.apache.tools.ant.taskdefs.LogStreamHandler.LogStreamHandler.java,6,0,7,7
Public Class,org.apache.tools.ant.taskdefs.MacroDef,MacroDef.java,14.0,19.0,62.0,0.0,420.0,72,85.0,4.0,org.apache.tools.ant.taskdefs.MacroDef.MacroDef.java,2,1,7,7
Public Static Class,org.apache.tools.ant.taskdefs.MacroDef.Attribute,MacroDef.java,2.0,8.0,8.0,0.0,54.0,72,58.0,1.0,org.apache.tools.ant.taskdefs.MacroDef.Attribute.MacroDef.java,2,1,6,7
Private Static Class,org.apache.tools.ant.taskdefs.MacroDef.MyAntTypeDefinition,MacroDef.java,3.0,4.0,24.0,0.0,29.0,3,0.0,2.0,org.apache.tools.ant.taskdefs.MacroDef.MyAntTypeDefinition.MacroDef.java,2,0,6,7
Public Static Class,org.apache.tools.ant.taskdefs.MacroDef.NestedSequential,MacroDef.java,2.0,3.0,3.0,0.0,22.0,91,0.0,1.0,org.apache.tools.ant.taskdefs.MacroDef.NestedSequential.MacroDef.java,2,1,6,7
Public Static Class,org.apache.tools.ant.taskdefs.MacroDef.TemplateElement,MacroDef.java,2.0,10.0,10.0,0.0,51.0,16,65.0,1.0,org.apache.tools.ant.taskdefs.MacroDef.TemplateElement.MacroDef.java,2,0,7,7
Public Static Class,org.apache.tools.ant.taskdefs.MacroDef.Text,MacroDef.java,2.0,12.0,12.0,0.0,57.0,89,75.0,1.0,org.apache.tools.ant.taskdefs.MacroDef.Text.MacroDef.java,2,0,7,7
Public Class,org.apache.tools.ant.taskdefs.MacroDefTest,MacroDefTest.java,1.0,25.0,57.0,0.0,116.0,2,0.0,3.0,org.apache.tools.ant.taskdefs.MacroDefTest.MacroDefTest.java,2,0,7,7
Public Class,org.apache.tools.ant.taskdefs.MacroInstance,MacroInstance.java,9.0,11.0,50.0,0.0,293.0,19,77.0,3.0,org.apache.tools.ant.taskdefs.MacroInstance.MacroInstance.java,2,1,7,7
Public Static Class,org.apache.tools.ant.taskdefs.MacroInstance.Element,MacroInstance.java,1.0,2.0,2.0,0.0,9.0,22,0.0,1.0,org.apache.tools.ant.taskdefs.MacroInstance.Element.MacroInstance.java,2,0,6,7
Public Class,org.apache.tools.ant.taskdefs.MakeUrl,MakeUrl.java,7.0,13.0,52.0,0.0,128.0,88,75.0,3.0,org.apache.tools.ant.taskdefs.MakeUrl.MakeUrl.java,1,0,0,7
Public Class,org.apache.tools.ant.taskdefs.MakeUrlTest,MakeUrlTest.java,2.0,16.0,48.0,0.0,71.0,32,0.0,3.0,org.apache.tools.ant.taskdefs.MakeUrlTest.MakeUrlTest.java,1,1,0,7
Public Class,org.apache.tools.ant.taskdefs.Manifest,Manifest.java,5.0,16.0,16.0,0.0,557.0,68,60.0,1.0,org.apache.tools.ant.taskdefs.Manifest.Manifest.java,4,1,7,7
Public Static Class,org.apache.tools.ant.taskdefs.Manifest.Attribute,Manifest.java,2.0,16.0,16.0,0.0,131.0,88,66.0,1.0,org.apache.tools.ant.taskdefs.Manifest.Attribute.Manifest.java,4,1,7,7
Public Static Class,org.apache.tools.ant.taskdefs.Manifest.Section,Manifest.java,4.0,16.0,16.0,0.0,196.0,65,71.0,1.0,org.apache.tools.ant.taskdefs.Manifest.Section.Manifest.java,4,1,7,7
Public Class,org.apache.tools.ant.taskdefs.ManifestClassPath,ManifestClassPath.java,5.0,5.0,44.0,0.0,90.0,57,60.0,3.0,org.apache.tools.ant.taskdefs.ManifestClassPath.ManifestClassPath.java,1,1,0,7
Public Class,org.apache.tools.ant.taskdefs.ManifestClassPathTest,ManifestClassPathTest.java,3.0,14.0,46.0,0.0,120.0,3,0.0,3.0,org.apache.tools.ant.taskdefs.ManifestClassPathTest.ManifestClassPathTest.java,1,1,0,7
Public Class,org.apache.tools.ant.taskdefs.ManifestException,ManifestException.java,0.0,1.0,1.0,0.0,6.0,50,0.0,2.0,org.apache.tools.ant.taskdefs.ManifestException.ManifestException.java,4,0,7,7
Public Class,org.apache.tools.ant.taskdefs.ManifestTask,ManifestTask.java,9.0,8.0,47.0,0.0,117.0,74,68.0,3.0,org.apache.tools.ant.taskdefs.ManifestTask.ManifestTask.java,3,1,7,7
Public Static Class,org.apache.tools.ant.taskdefs.ManifestTask.Mode,ManifestTask.java,0.0,1.0,10.0,0.0,5.0,60,0.0,2.0,org.apache.tools.ant.taskdefs.ManifestTask.Mode.ManifestTask.java,3,0,6,7
Public Class,org.apache.tools.ant.taskdefs.ManifestTest,ManifestTest.java,5.0,30.0,62.0,0.0,222.0,30,0.0,3.0,org.apache.tools.ant.taskdefs.ManifestTest.ManifestTest.java,3,0,7,7
Public Abstract Class,org.apache.tools.ant.taskdefs.MatchingTask,MatchingTask.java,24.0,41.0,80.0,26.0,149.0,37,4.0,3.0,org.apache.tools.ant.taskdefs.MatchingTask.MatchingTask.java,7,0,6,7
Public Class,org.apache.tools.ant.taskdefs.Mkdir,Mkdir.java,2.0,3.0,42.0,0.0,40.0,65,33.0,3.0,org.apache.tools.ant.taskdefs.Mkdir.Mkdir.java,7,1,7,7
Public Class,org.apache.tools.ant.taskdefs.MkdirTest,MkdirTest.java,0.0,5.0,37.0,0.0,23.0,9,0.0,3.0,org.apache.tools.ant.taskdefs.MkdirTest.MkdirTest.java,6,0,6,7
Public Class,org.apache.tools.ant.taskdefs.Move,Move.java,8.0,9.0,94.0,0.0,216.0,41,0.0,4.0,org.apache.tools.ant.taskdefs.Move.Move.java,6,1,7,7
Public Class,org.apache.tools.ant.taskdefs.MoveTest,MoveTest.java,2.0,20.0,52.0,0.0,90.0,10,0.0,3.0,org.apache.tools.ant.taskdefs.MoveTest.MoveTest.java,3,0,7,7
Public Class,org.apache.tools.ant.taskdefs.MultiMapTest,MultiMapTest.java,0.0,9.0,41.0,0.0,38.0,5,0.0,3.0,org.apache.tools.ant.taskdefs.MultiMapTest.MultiMapTest.java,2,0,6,7
Public Static Class,org.apache.tools.ant.taskdefs.MultiMapTest.TestMapper,MultiMapTest.java,0.0,4.0,4.0,0.0,9.0,0,0.0,1.0,org.apache.tools.ant.taskdefs.MultiMapTest.TestMapper.MultiMapTest.java,2,0,6,7
Public Class,org.apache.tools.ant.taskdefs.Nice,Nice.java,2.0,3.0,42.0,0.0,31.0,13,33.0,3.0,org.apache.tools.ant.taskdefs.Nice.Nice.java,2,0,6,7
Public Class,org.apache.tools.ant.taskdefs.NiceTest,NiceTest.java,0.0,8.0,40.0,0.0,28.0,11,0.0,3.0,org.apache.tools.ant.taskdefs.NiceTest.NiceTest.java,1,0,0,7
Public Abstract Class,org.apache.tools.ant.taskdefs.Pack,Pack.java,4.0,13.0,52.0,2.0,95.0,72,83.0,3.0,org.apache.tools.ant.taskdefs.Pack.Pack.java,3,0,7,7
Public Class,org.apache.tools.ant.taskdefs.Parallel,Parallel.java,5.0,12.0,51.0,0.0,222.0,71,83.0,3.0,org.apache.tools.ant.taskdefs.Parallel.Parallel.java,4,1,6,7
Public Static Class,org.apache.tools.ant.taskdefs.Parallel.TaskList,Parallel.java,1.0,1.0,1.0,0.0,6.0,33,0.0,1.0,org.apache.tools.ant.taskdefs.Parallel.TaskList.Parallel.java,2,0,6,7
Private Class,org.apache.tools.ant.taskdefs.Parallel.TaskRunnable,Parallel.java,2.0,4.0,4.0,0.0,29.0,69,50.0,1.0,org.apache.tools.ant.taskdefs.Parallel.TaskRunnable.Parallel.java,2,1,6,7
Anonymous Class,org.apache.tools.ant.taskdefs.Parallel.spinThreads.(Anon_1),Parallel.java,1.0,1.0,1.0,0.0,12.0,8,0.0,2.0,org.apache.tools.ant.taskdefs.Parallel.spinThreads.(Anon_1).Parallel.java,2,0,6,7
Public Class,org.apache.tools.ant.taskdefs.ParallelTest,ParallelTest.java,3.0,7.0,39.0,0.0,83.0,37,0.0,3.0,org.apache.tools.ant.taskdefs.ParallelTest.ParallelTest.java,3,0,6,7
Public Class,org.apache.tools.ant.taskdefs.Patch,Patch.java,6.0,10.0,49.0,0.0,87.0,67,65.0,3.0,org.apache.tools.ant.taskdefs.Patch.Patch.java,7,1,6,7
Public Class,org.apache.tools.ant.taskdefs.PathConvert,PathConvert.java,13.0,19.0,58.0,0.0,203.0,99,87.0,3.0,org.apache.tools.ant.taskdefs.PathConvert.PathConvert.java,4,1,7,7
Public Class,org.apache.tools.ant.taskdefs.PathConvert.MapEntry,PathConvert.java,2.0,3.0,3.0,0.0,22.0,32,33.0,1.0,org.apache.tools.ant.taskdefs.PathConvert.MapEntry.PathConvert.java,4,0,7,7
Public Static Class,org.apache.tools.ant.taskdefs.PathConvert.TargetOs,PathConvert.java,0.0,1.0,10.0,0.0,5.0,40,0.0,2.0,org.apache.tools.ant.taskdefs.PathConvert.TargetOs.PathConvert.java,3,0,6,7
Public Class,org.apache.tools.ant.taskdefs.PathConvertTest,PathConvertTest.java,0.0,6.0,38.0,0.0,24.0,12,0.0,3.0,org.apache.tools.ant.taskdefs.PathConvertTest.PathConvertTest.java,2,0,6,7
Public Class,org.apache.tools.ant.taskdefs.PreSetDef,PreSetDef.java,7.0,3.0,46.0,0.0,103.0,13,33.0,4.0,org.apache.tools.ant.taskdefs.PreSetDef.PreSetDef.java,2,0,7,7
Public Static Class,org.apache.tools.ant.taskdefs.PreSetDef.PreSetDefinition,PreSetDef.java,3.0,16.0,36.0,0.0,64.0,44,59.0,2.0,org.apache.tools.ant.taskdefs.PreSetDef.PreSetDefinition.PreSetDef.java,2,0,7,7
Public Class,org.apache.tools.ant.taskdefs.PreSetDefTest,PreSetDefTest.java,0.0,14.0,46.0,0.0,67.0,13,0.0,3.0,org.apache.tools.ant.taskdefs.PreSetDefTest.PreSetDefTest.java,2,0,7,7
Public Static Class,org.apache.tools.ant.taskdefs.PreSetDefTest.AntTypeTest,PreSetDefTest.java,1.0,2.0,41.0,0.0,6.0,50,0.0,3.0,org.apache.tools.ant.taskdefs.PreSetDefTest.AntTypeTest.PreSetDefTest.java,2,0,6,7
Public Static Class,org.apache.tools.ant.taskdefs.PreSetDefTest.DefaultTest,PreSetDefTest.java,2.0,2.0,41.0,0.0,14.0,21,25.0,3.0,org.apache.tools.ant.taskdefs.PreSetDefTest.DefaultTest.PreSetDefTest.java,2,0,6,7
Class,org.apache.tools.ant.taskdefs.ProcessDestroyer,ProcessDestroyer.java,1.0,7.0,7.0,0.0,117.0,57,64.0,1.0,org.apache.tools.ant.taskdefs.ProcessDestroyer.ProcessDestroyer.java,3,1,7,7
Private Class,org.apache.tools.ant.taskdefs.ProcessDestroyer.ProcessDestroyerImpl,ProcessDestroyer.java,1.0,3.0,3.0,0.0,14.0,0,33.0,2.0,org.apache.tools.ant.taskdefs.ProcessDestroyer.ProcessDestroyerImpl.ProcessDestroyer.java,2,0,6,7
Public Class,org.apache.tools.ant.taskdefs.ProcessDestroyerTest,ProcessDestroyerTest.java,2.0,3.0,3.0,0.0,41.0,15,0.0,2.0,org.apache.tools.ant.taskdefs.ProcessDestroyerTest.ProcessDestroyerTest.java,2,1,7,7
Public Class,org.apache.tools.ant.taskdefs.Property,Property.java,6.0,35.0,74.0,0.0,314.0,75,91.0,3.0,org.apache.tools.ant.taskdefs.Property.Property.java,7,1,7,7
Public Class,org.apache.tools.ant.taskdefs.PropertyTest,PropertyTest.java,3.0,11.0,43.0,0.0,70.0,9,0.0,3.0,org.apache.tools.ant.taskdefs.PropertyTest.PropertyTest.java,5,1,7,7
Public Class,org.apache.tools.ant.taskdefs.ProtectedJarMethodsTest,ProtectedJarMethodsTest.java,2.0,8.0,40.0,0.0,59.0,3,87.0,3.0,org.apache.tools.ant.taskdefs.ProtectedJarMethodsTest.ProtectedJarMethodsTest.java,1,1,0,7
Public Class,org.apache.tools.ant.taskdefs.PumpStreamHandler,PumpStreamHandler.java,1.0,16.0,16.0,3.0,99.0,90,80.0,1.0,org.apache.tools.ant.taskdefs.PumpStreamHandler.PumpStreamHandler.java,6,1,6,7
Public Class,org.apache.tools.ant.taskdefs.Recorder,Recorder.java,8.0,18.0,57.0,0.0,101.0,45,88.0,3.0,org.apache.tools.ant.taskdefs.Recorder.Recorder.java,4,1,7,7
Public Static Class,org.apache.tools.ant.taskdefs.Recorder.ActionChoices,Recorder.java,0.0,1.0,10.0,0.0,6.0,33,0.0,2.0,org.apache.tools.ant.taskdefs.Recorder.ActionChoices.Recorder.java,4,0,6,7
Public Static Class,org.apache.tools.ant.taskdefs.Recorder.VerbosityLevelChoices,Recorder.java,0.0,0.0,13.0,0.0,2.0,0,0.0,3.0,org.apache.tools.ant.taskdefs.Recorder.VerbosityLevelChoices.Recorder.java,4,0,7,7
Public Class,org.apache.tools.ant.taskdefs.RecorderEntry,RecorderEntry.java,7.0,25.0,25.0,0.0,155.0,82,86.0,1.0,org.apache.tools.ant.taskdefs.RecorderEntry.RecorderEntry.java,4,1,6,7
Public Class,org.apache.tools.ant.taskdefs.RecorderTest,RecorderTest.java,2.0,7.0,39.0,0.0,47.0,6,0.0,3.0,org.apache.tools.ant.taskdefs.RecorderTest.RecorderTest.java,1,1,0,7
Public Class,org.apache.tools.ant.taskdefs.Redirector,Redirector.java,19.0,40.0,40.0,0.0,415.0,68,92.0,1.0,org.apache.tools.ant.taskdefs.Redirector.Redirector.java,2,1,7,7
Private Class,org.apache.tools.ant.taskdefs.Redirector.PropertyOutputStream,Redirector.java,1.0,2.0,2.0,0.0,14.0,0,25.0,2.0,org.apache.tools.ant.taskdefs.Redirector.PropertyOutputStream.Redirector.java,2,1,6,7
Public Class,org.apache.tools.ant.taskdefs.Rename,Rename.java,3.0,4.0,43.0,0.0,33.0,70,50.0,3.0,org.apache.tools.ant.taskdefs.Rename.Rename.java,7,0,7,7
Public Class,org.apache.tools.ant.taskdefs.RenameTest,RenameTest.java,0.0,6.0,38.0,0.0,20.0,50,0.0,3.0,org.apache.tools.ant.taskdefs.RenameTest.RenameTest.java,6,0,6,7
Public Class,org.apache.tools.ant.taskdefs.Replace,Replace.java,10.0,22.0,102.0,0.0,424.0,66,87.0,4.0,org.apache.tools.ant.taskdefs.Replace.Replace.java,7,1,7,7
Private Class,org.apache.tools.ant.taskdefs.Replace.FileInput,Replace.java,2.0,5.0,5.0,0.0,34.0,79,40.0,1.0,org.apache.tools.ant.taskdefs.Replace.FileInput.Replace.java,1,0,0,7
Private Class,org.apache.tools.ant.taskdefs.Replace.FileOutput,Replace.java,2.0,6.0,6.0,0.0,30.0,20,41.0,1.0,org.apache.tools.ant.taskdefs.Replace.FileOutput.Replace.java,1,0,0,7
Public Class,org.apache.tools.ant.taskdefs.Replace.NestedString,Replace.java,0.0,2.0,2.0,0.0,9.0,22,0.0,1.0,org.apache.tools.ant.taskdefs.Replace.NestedString.Replace.java,6,1,6,7
Public Class,org.apache.tools.ant.taskdefs.Replace.Replacefilter,Replace.java,3.0,13.0,13.0,0.0,103.0,73,71.0,1.0,org.apache.tools.ant.taskdefs.Replace.Replacefilter.Replace.java,5,1,7,7
Public Class,org.apache.tools.ant.taskdefs.ReplaceTest,ReplaceTest.java,1.0,13.0,45.0,0.0,66.0,3,0.0,3.0,org.apache.tools.ant.taskdefs.ReplaceTest.ReplaceTest.java,6,1,7,7
Public Class,org.apache.tools.ant.taskdefs.ResourceCount,ResourceCount.java,5.0,7.0,46.0,0.0,52.0,67,67.0,3.0,org.apache.tools.ant.taskdefs.ResourceCount.ResourceCount.java,1,0,0,7
Public Class,org.apache.tools.ant.taskdefs.Retry,Retry.java,3.0,3.0,42.0,0.0,36.0,61,33.0,3.0,org.apache.tools.ant.taskdefs.Retry.Retry.java,1,1,0,7
Public Class,org.apache.tools.ant.taskdefs.Rmic,Rmic.java,15.0,47.0,127.0,0.0,332.0,91,93.0,4.0,org.apache.tools.ant.taskdefs.Rmic.Rmic.java,7,1,7,7
Public Class,org.apache.tools.ant.taskdefs.Rmic.ImplementationSpecificArgument,Rmic.java,0.0,1.0,20.0,0.0,6.0,17,0.0,4.0,org.apache.tools.ant.taskdefs.Rmic.ImplementationSpecificArgument.Rmic.java,3,0,6,7
Public Class,org.apache.tools.ant.taskdefs.RmicAdvancedTest,RmicAdvancedTest.java,2.0,29.0,61.0,0.0,111.0,97,0.0,3.0,org.apache.tools.ant.taskdefs.RmicAdvancedTest.RmicAdvancedTest.java,1,1,0,7
