Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLine_Html,CountLine_Javascript,CountLine_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"org.apache.cassandra.streaming.compress.CompressedInputStream.read",CompressedInputStream.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,18,2,,,,16,1,7,,,0,,,,,,,4,3,0,4,7,1,,,6,,,3,3,5,1,1,,,,,0,,2,0,,,0.00,3,3,5,1
Public Class,"org.apache.cassandra.streaming.compress.CompressedInputStreamTest",CompressedInputStreamTest.java,3,3,4,1,33,3,26,4,1,13,13,0,,0,0,,,,2,0,2,2,0,1,0,1,,73,8,,,,56,22,38,,,10,,,,,,,,,,37,48,26,,,22,,,,,,,,6,6,7,1,,1,1,,0,0,0.18,7,7,8,2
Public Method,"org.apache.cassandra.streaming.compress.CompressedInputStreamTest.testCompressedRead",CompressedInputStreamTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,1,,,,7,1,4,,,0,,,,,,,1,1,0,4,5,1,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.cassandra.streaming.compress.CompressedInputStreamTest.testCompressedReadWith",CompressedInputStreamTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,58,6,,,,45,19,34,,,8,,,,,,,24,32,2,33,42,24,,,18,,,6,6,7,1,0,,,,,0,,1,0,,,0.18,6,6,7,1
Public Class,"org.apache.cassandra.streaming.compress.CompressionInfo",CompressionInfo.java,1,1,2,1,6,0,6,0,1,4,4,0,,0,1,,,,1,2,1,1,0,0,0,1,,67,9,,,,50,15,28,,,8,,,,,,,,,,30,42,18,,,24,,,,,,,,1,1,2,1,,1,0,,0,0,0.16,1,1,2,1
Public Constructor,"org.apache.cassandra.streaming.compress.CompressionInfo.CompressionInfo",CompressionInfo.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,0,,,,6,1,3,,,0,,,,,,,3,1,0,3,4,1,,,3,,,1,1,2,1,0,,,,,0,,0,0,,,0.00,1,1,2,1
Static Class,"org.apache.cassandra.streaming.compress.CompressionInfo.CompressionInfoSerializer",CompressionInfo.java,3,3,3,1,14,1,11,1,2,5,5,0,,0,0,,,,3,0,3,3,0,0,0,3,,49,6,,,,38,10,24,,,5,,,,,,,,,,24,34,13,,,21,,,,,,,,3,3,3,1,,1,1,,0,0,0.13,9,9,9,3
Public Method,"org.apache.cassandra.streaming.compress.CompressionInfo.CompressionInfoSerializer.deserialize",CompressionInfo.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,2,,,,11,4,8,,,2,,,,,,,4,3,0,8,11,5,,,6,,,3,3,3,1,1,,,,,0,,1,0,,,0.18,3,3,3,1
Public Method,"org.apache.cassandra.streaming.compress.CompressionInfo.CompressionInfoSerializer.serialize",CompressionInfo.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,15,1,,,,13,2,8,,,1,,,,,,,2,3,0,8,11,3,,,8,,,3,3,3,1,1,,,,,0,,1,0,,,0.08,3,3,3,1
Public Method,"org.apache.cassandra.streaming.compress.CompressionInfo.CompressionInfoSerializer.serializedSize",CompressionInfo.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,14,1,,,,11,3,8,,,2,,,,,,,3,3,0,8,11,4,,,7,,,3,3,3,1,1,,,,,0,,1,0,,,0.18,3,3,3,1
Package,"org.apache.cassandra.stress",Session.java,3,3,4,1,19,2,16,0,,,,,8,4,17,,4,,46,63,50,,0,3,0,47,,1346,231,,,,1004,241,580,,,117,,,,,,,,,,487,668,249,,,419,,,,,,,,62,62,65,8,,,5,,,,0.12,193,187,200,67
Public Class,"org.apache.cassandra.stress.Session",Session.java,3,3,3,1,18,2,15,0,2,27,27,0,,1,11,,,,31,44,32,32,0,2,0,30,,767,133,,,,592,119,376,,,44,,,,,,,,,,279,392,120,,,272,,,,,,,,62,62,65,1,,1,5,,94,93,0.07,117,117,120,32
Public Constructor,"org.apache.cassandra.stress.Session.Session",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,26,282,60,,,,221,12,158,,,1,,,,,,,78,999999999,15,89,150,14,,,136,,,62,62,65,1,11,,,,,0,,5,0,,,0.00,62,62,65,1
Private Method,"org.apache.cassandra.stress.Session.createCounterCFStatementForCQL3",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,2,,,,12,2,7,,,0,,,,,,,5,3,0,7,10,3,,,7,,,3,3,3,1,0,,,,,0,,2,0,,,0.00,3,3,3,1
Public Method,"org.apache.cassandra.stress.Session.createKeySpaces",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,20,100,17,,,,74,12,55,,,11,,,,,,,34,192,2,34,43,11,,,32,,,11,11,11,1,3,,,,,0,,2,0,,,0.15,11,11,11,1
Public Method,"org.apache.cassandra.stress.Session.getCardinality",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.stress.Session.getClient",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,,,,4,1,1,,,4,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Public Method,"org.apache.cassandra.stress.Session.getClient",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,12,38,5,,,,27,5,16,,,6,,,,,,,10,10,1,10,15,5,,,10,,,6,6,6,1,3,,,,,0,,2,0,,,0.22,6,6,6,1
Public Method,"org.apache.cassandra.stress.Session.getColumnFamilyType",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.stress.Session.getColumnSize",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.stress.Session.getColumnsPerKey",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.stress.Session.getConsistencyLevel",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,18,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.stress.Session.getKeysPerCall",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.stress.Session.getKeysPerThread",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Method,"org.apache.cassandra.stress.Session.getLocalAddress",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,1,,,,15,1,6,,,0,,,,,,,3,3,0,3,6,1,,,5,,,3,3,3,1,1,,,,,0,,2,0,,,0.00,3,3,3,1
Public Method,"org.apache.cassandra.stress.Session.getMaxOpsPerSecond",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.stress.Session.getMean",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.stress.Session.getNativeClient",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,15,0,,,,15,3,8,,,0,,,,,,,6,2,0,6,8,3,,,5,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.stress.Session.getNumDifferentKeys",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.stress.Session.getNumKeys",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.stress.Session.getOperation",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.stress.Session.getOutputStream",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,,,,11,1,4,,,0,,,,,,,2,2,0,2,4,1,,,3,,,3,3,3,1,1,,,,,0,,1,0,,,0.00,3,3,3,1
Public Method,"org.apache.cassandra.stress.Session.getProgressInterval",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.stress.Session.getRetryTimes",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.stress.Session.getSigma",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.stress.Session.getSkipKeys",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.stress.Session.getSuperColumns",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.stress.Session.getThreads",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.stress.Session.getTotalKeysLength",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,0,,,,4,1,1,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.stress.Session.ignoreErrors",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.stress.Session.isCQL",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.stress.Session.usePreparedStatements",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.stress.Session.useRandomGenerator",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.cassandra.stress.Session.validateAndSetTransportFactory",Session.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,17,2,,,,15,2,8,,,0,,,,,,,5,3,0,4,7,2,,,5,,,3,3,3,1,1,,,,,0,,2,0,,,0.00,3,3,3,1
Public Class,"org.apache.cassandra.stress.Stress",Stress.java,5,5,6,3,37,5,30,1,1,3,3,0,,2,3,,,,0,0,2,2,0,0,0,2,,137,20,,,,97,21,47,,,20,,,,,,,,,,37,54,21,,,33,,,,,,,,7,7,9,6,,1,4,,66,66,0.21,11,11,13,7
Public Enum Type,"org.apache.cassandra.stress.Stress.Operations",Stress.java,1,1,1,1,0,0,0,0,1,0,0,0,,0,0,,,,2,7,2,2,0,0,0,2,,4,0,,,,4,2,0,,,0,,,,,,,,,,0,1,1,,,0,,,,,,,,1,1,1,1,,1,0,,,,0.00,2,2,2,2
Public Method,"org.apache.cassandra.stress.Stress.Operations.valueOf",Stress.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,0,,,,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.stress.Stress.Operations.values",Stress.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,0,,,,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Static Class,"org.apache.cassandra.stress.Stress.ShutDown",Stress.java,2,2,2,1,12,1,11,0,1,1,1,0,,0,0,,,,2,2,2,2,0,0,0,2,,31,4,,,,27,5,10,,,0,,,,,,,,,,9,14,5,,,9,,,,,,,,3,3,3,1,,2,2,,0,0,0.00,4,4,4,2
Public Constructor,"org.apache.cassandra.stress.Stress.ShutDown.ShutDown",Stress.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,,,,5,1,2,,,0,,,,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.stress.Stress.ShutDown.run",Stress.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,19,2,,,,17,1,8,,,0,,,,,,,6,3,0,5,8,1,,,7,,,3,3,3,1,1,,,,,0,,2,0,,,0.00,3,3,3,1
Public Static Method,"org.apache.cassandra.stress.Stress.main",Stress.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,59,10,,,,49,7,29,,,0,,,,,,,22,7,1,21,28,7,,,21,,,7,7,9,6,6,,,,,6,,4,6,,,0.00,7,7,9,6
Public Static Method,"org.apache.cassandra.stress.Stress.printHelpMessage",Stress.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,1,,,,11,3,6,,,3,,,,,,,8,2,0,4,7,4,,,3,,,4,4,4,1,0,,,,,0,,1,0,,,0.27,4,4,4,1
Public Class,"org.apache.cassandra.stress.StressAction",StressAction.java,7,5,7,1,31,6,23,1,1,20,20,0,,0,2,,,,5,5,5,5,0,1,0,4,,317,57,,,,228,45,138,,,36,,,,,,,,,,108,155,53,,,102,,,,,,,,17,17,19,3,,2,3,,64,64,0.16,35,29,37,7
Private Class,"org.apache.cassandra.stress.StressAction.Consumer",StressAction.java,3,3,3,2,18,1,17,0,1,4,4,0,,0,0,,,,4,4,4,4,0,0,0,4,,88,10,,,,75,11,38,,,5,,,,,,,,,,32,46,13,,,33,,,,,,,,10,10,10,8,,2,4,,50,50,0.07,13,13,13,11
Public Constructor,"org.apache.cassandra.stress.StressAction.Consumer.Consumer",StressAction.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,,,,5,1,2,,,0,,,,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.stress.StressAction.Consumer.getReturnCode",StressAction.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.stress.StressAction.Consumer.run",StressAction.java,,,,,,,,,,,,,,,,,,,,,,,,,,,10,61,6,,,,55,3,32,,,2,,,,,,,9,14,1,24,34,5,,,29,,,10,10,10,8,11,,,,,9,,4,7,,,0.04,10,10,10,8
Public Method,"org.apache.cassandra.stress.StressAction.Consumer.stopConsume",StressAction.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Class,"org.apache.cassandra.stress.StressAction.Producer",StressAction.java,3,3,3,2,11,0,11,0,1,2,2,0,,0,0,,,,2,1,2,2,0,0,0,2,,32,3,,,,26,4,11,,,3,,,,,,,,,,8,15,5,,,10,,,,,,,,5,5,5,4,,2,3,,0,0,0.12,6,6,6,5
Public Method,"org.apache.cassandra.stress.StressAction.Producer.run",StressAction.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,19,1,,,,18,1,9,,,0,,,,,,,6,7,1,6,11,2,,,9,,,5,5,5,4,5,,,,,4,,3,3,,,0.00,5,5,5,4
Public Method,"org.apache.cassandra.stress.StressAction.Producer.stopProducer",StressAction.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"org.apache.cassandra.stress.StressAction.StressAction",StressAction.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,,,,5,1,2,,,0,,,,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.cassandra.stress.StressAction.createOperation",StressAction.java,,,,,,,,,,,,,,,,,,,,,,,,,,,10,28,7,,,,21,1,16,,,0,,,,,,,17,8,1,8,10,1,,,9,,,15,9,15,1,28,,,,,0,,1,0,,,0.00,15,9,15,1
Public Method,"org.apache.cassandra.stress.StressAction.getReturnCode",StressAction.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.stress.StressAction.run",StressAction.java,,,,,,,,,,,,,,,,,,,,,,,,,,,12,115,26,,,,83,18,64,,,8,,,,,,,26,10512,4,49,69,23,,,46,,,17,17,19,3,4,,,,,3,,3,2,,,0.10,17,17,19,3
Public Method,"org.apache.cassandra.stress.StressAction.stopAction",StressAction.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.cassandra.stress.StressServer",StressServer.java,5,5,5,1,35,5,30,0,1,1,1,0,,1,1,,,,0,0,1,1,0,0,0,1,,62,7,,,,38,8,18,,,17,,,,,,,,,,15,19,7,,,12,,,,,,,,5,5,5,1,,1,2,,0,0,0.45,5,5,5,1
Public Static Method,"org.apache.cassandra.stress.StressServer.main",StressServer.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,35,5,,,,30,5,16,,,0,,,,,,,10,12,1,13,16,5,,,11,,,5,5,5,1,2,,,,,0,,2,0,,,0.00,5,5,5,1
Package,"org.apache.cassandra.stress.operations",CounterAdder.java,3,3,3,1,23,3,19,0,,,,,17,0,10,,15,,62,3,62,,0,13,21,28,,1983,318,,,,1365,448,709,,,302,,,,,,,,,,713,930,482,,,448,,,,,,,,15,15,15,7,,,4,,,,0.22,216,216,218,98
Public Abstract Class,"org.apache.cassandra.stress.operations.CQLOperation",CQLOperation.java,1,1,1,1,17,0,17,0,1,6,6,6,,0,0,,,,6,0,6,28,0,0,3,3,,63,5,,,,58,13,29,,,0,,,,,,,,,,20,30,15,,,15,,,,,,,,1,1,1,1,,2,0,,0,0,0.00,3,3,3,3
Public Constructor,"org.apache.cassandra.stress.operations.CQLOperation.CQLOperation",CQLOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Abstract Method,"org.apache.cassandra.stress.operations.CQLOperation.run",CQLOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,1,1,0,,,0,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,0.00,0,0,0,0
Public Method,"org.apache.cassandra.stress.operations.CQLOperation.run",CQLOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,0,,,,27,4,17,,,0,,,,,,,1,1,0,9,14,5,,,9,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.stress.operations.CQLOperation.run",CQLOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,0,,,,21,4,11,,,0,,,,,,,1,1,0,7,10,5,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Anonymous Class,"org.apache.cassandra.stress.operations.CQLOperation.run.(Anon_1)",CQLOperation.java,4,4,4,1,21,0,21,0,2,5,5,0,,0,0,,,,1,0,1,1,0,0,0,1,,22,0,,,,22,3,15,,,0,,,,,,,,,,8,12,4,,,8,,,,,,,,4,4,4,1,,1,2,,0,0,0.00,4,4,4,1
Public Method,"org.apache.cassandra.stress.operations.CQLOperation.run.(Anon_1).execute",CQLOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,21,0,,,,21,3,15,,,0,,,,,,,14,4,1,8,12,4,,,8,,,4,4,4,1,3,,,,,0,,2,0,,,0.00,4,4,4,1
Anonymous Class,"org.apache.cassandra.stress.operations.CQLOperation.run.(Anon_2)",CQLOperation.java,2,2,2,1,15,0,15,0,2,6,6,0,,0,0,,,,1,0,1,1,0,0,0,1,,16,0,,,,16,3,9,,,0,,,,,,,,,,6,8,4,,,4,,,,,,,,2,2,2,1,,1,1,,0,0,0.00,2,2,2,1
Public Method,"org.apache.cassandra.stress.operations.CQLOperation.run.(Anon_2).execute",CQLOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,0,,,,15,3,9,,,0,,,,,,,10,2,0,6,8,4,,,4,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Protected Abstract Method,"org.apache.cassandra.stress.operations.CQLOperation.validateNativeResult",CQLOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,1,1,0,,,0,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,0.00,0,0,0,0
Protected Abstract Method,"org.apache.cassandra.stress.operations.CQLOperation.validateThriftResult",CQLOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,1,1,0,,,0,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,0.00,0,0,0,0
Public Class,"org.apache.cassandra.stress.operations.CounterAdder",CounterAdder.java,3,3,3,1,25,4,20,0,1,9,9,0,,0,0,,,,4,0,4,26,0,2,0,2,,124,21,,,,84,21,51,,,19,,,,,,,,,,41,57,26,,,31,,,,,,,,10,10,10,3,,2,2,,0,0,0.23,15,15,15,6
Public Constructor,"org.apache.cassandra.stress.operations.CounterAdder.CounterAdder",CounterAdder.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.cassandra.stress.operations.CounterAdder.getColumnsMutationMap",CounterAdder.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,3,,,,12,4,7,,,0,,,,,,,7,2,0,6,9,5,,,4,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Private Method,"org.apache.cassandra.stress.operations.CounterAdder.getSuperColumnsMutationMap",CounterAdder.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,3,,,,12,4,7,,,0,,,,,,,7,2,0,6,9,5,,,4,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.stress.operations.CounterAdder.run",CounterAdder.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,67,12,,,,53,11,36,,,2,,,,,,,23,60,2,28,36,14,,,22,,,10,10,10,3,3,,,,,3,,2,2,,,0.04,10,10,10,3
Public Class,"org.apache.cassandra.stress.operations.CounterGetter",CounterGetter.java,4,4,4,2,29,4,23,0,1,7,7,0,,0,0,,,,4,0,4,26,0,2,0,2,,139,21,,,,98,22,59,,,20,,,,,,,,,,46,61,25,,,36,,,,,,,,7,7,7,4,,2,3,,0,0,0.20,16,16,16,9
Public Constructor,"org.apache.cassandra.stress.operations.CounterGetter.CounterGetter",CounterGetter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.stress.operations.CounterGetter.run",CounterGetter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,22,4,,,,15,3,8,,,3,,,,,,,11,2,0,6,8,3,,,5,,,2,2,2,1,1,,,,,0,,1,0,,,0.20,2,2,2,1
Private Method,"org.apache.cassandra.stress.operations.CounterGetter.runCounterGetter",CounterGetter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,9,43,7,,,,36,8,24,,,0,,,,,,,13,10,1,18,23,9,,,14,,,6,6,6,3,3,,,,,3,,2,2,,,0.00,6,6,6,3
