Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLine_Html,CountLine_Javascript,CountLine_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Constructor,"org.apache.cassandra.thrift.Cassandra.describe_keyspaces_result.describe_keyspaces_result",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,0,,,,12,2,7,,,3,,,,,,,8,6,1,4,9,3,,,6,,,4,4,4,1,0,,,,,0,,2,0,,,0.25,4,4,4,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_keyspaces_result.equals",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,,,,7,1,5,,,0,,,,,,,2,3,0,3,6,1,,,5,,,3,3,3,3,2,,,,,2,,1,2,,,0.00,3,3,3,3
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_keyspaces_result.equals",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,24,3,,,,21,5,17,,,0,,,,,,,5,11,1,10,18,5,,,13,,,8,8,16,8,9,,,,,9,,2,9,,,0.00,8,8,16,8
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_keyspaces_result.fieldForId",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_keyspaces_result.getFieldValue",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,2,,,,9,1,6,,,0,,,,,,,3,3,0,3,5,1,,,4,,,3,2,3,1,3,,,,,0,,1,0,,,0.00,3,2,3,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_keyspaces_result.getIre",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_keyspaces_result.getSuccess",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_keyspaces_result.getSuccessIterator",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,2,2,2,1,0,,,,,0,,0,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_keyspaces_result.getSuccessSize",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,2,2,2,1,0,,,,,0,,0,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_keyspaces_result.hashCode",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,3,,,,12,4,10,,,0,,,,,,,5,4,1,8,11,4,,,7,,,3,3,5,1,0,,,,,0,,1,0,,,0.00,3,3,5,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_keyspaces_result.isSet",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,1,,,,12,1,8,,,1,,,,,,,3,6,1,4,7,1,,,6,,,4,3,4,1,3,,,,,0,,1,0,,,0.08,4,3,4,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_keyspaces_result.isSetIre",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,0,,,,3,1,1,,,1,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_keyspaces_result.isSetSuccess",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,0,,,,3,1,1,,,1,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_keyspaces_result.read",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,46,1,,,,44,4,30,,,4,,,,,,,15,13,1,23,30,5,,,25,,,8,7,8,3,7,,,,,3,,4,2,,,0.09,8,7,8,3
Private Method,"org.apache.cassandra.thrift.Cassandra.describe_keyspaces_result.readObject",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,,,,7,1,4,,,0,,,,,,,1,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_keyspaces_result.setFieldValue",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,20,2,,,,18,1,13,,,0,,,,,,,4,5,1,6,10,1,,,9,,,5,4,5,1,3,,,,,0,,2,0,,,0.00,5,4,5,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_keyspaces_result.setIre",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,2,,,0,,,,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_keyspaces_result.setIreIsSet",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,,,,5,1,2,,,0,,,,,,,1,2,0,1,3,1,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_keyspaces_result.setSuccess",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,2,,,0,,,,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_keyspaces_result.setSuccessIsSet",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,,,,5,1,2,,,0,,,,,,,1,2,0,1,3,1,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_keyspaces_result.toString",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,22,1,,,,21,3,17,,,0,,,,,,,3,8,1,13,17,3,,,14,,,4,4,4,1,2,,,,,0,,1,0,,,0.00,4,4,4,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_keyspaces_result.unsetIre",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_keyspaces_result.unsetSuccess",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_keyspaces_result.validate",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,2,1,0,,,1,,,,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.50,1,1,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_keyspaces_result.write",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,1,,,,21,1,14,,,0,,,,,,,12,4,1,11,16,2,,,14,,,4,4,4,1,1,,,,,0,,2,0,,,0.00,4,4,4,1
Private Method,"org.apache.cassandra.thrift.Cassandra.describe_keyspaces_result.writeObject",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,,,,7,1,4,,,0,,,,,,,1,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Static Class,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_args",Cassandra.java,1,1,1,1,6,0,5,0,4,1,1,0,,0,2,,,,18,1,18,18,0,2,0,16,,203,39,,,,147,46,69,,,17,,,,,,,,,,55,97,40,,,57,,,,,,,,3,4,3,3,,1,2,,100,100,0.12,27,31,27,22
Public Enum Type,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_args._Fields",Cassandra.java,1,1,1,1,4,0,3,1,2,0,0,0,,3,1,,,,5,2,8,8,1,0,0,7,,55,9,,,,35,13,14,,,11,,,,,,,,,,14,24,12,,,12,,,,,,,,2,2,2,1,,1,1,,,,0.31,9,10,9,8
Constructor,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_args._Fields._Fields",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,2,,,0,,,,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_args._Fields.findByName",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,3,1,1,,,3,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Public Static Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_args._Fields.findByThriftId",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,,,,6,1,3,,,3,,,,,,,1,1,0,1,3,1,,,2,,,1,2,1,1,0,,,,,0,,1,0,,,0.50,1,2,1,1
Public Static Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_args._Fields.findByThriftIdOrThrow",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,,,,5,2,3,,,4,,,,,,,2,2,0,3,5,2,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0.80,2,2,2,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_args._Fields.getFieldName",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_args._Fields.getThriftFieldId",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_args._Fields.valueOf",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,0,,,,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_args._Fields.values",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,0,,,,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_args.clear",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,2,1,0,,,0,,,,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_args.compareTo",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,2,,,,8,3,5,,,0,,,,,,,5,2,0,4,6,3,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_args.deepCopy",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,3,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_args.describe_partitioner_args",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,,,,2,1,0,,,0,,,,,,,1,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_args.describe_partitioner_args",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,,,,2,1,0,,,3,,,,,,,1,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,1.50,1,1,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_args.equals",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,,,,7,1,5,,,0,,,,,,,2,3,0,3,6,1,,,5,,,3,3,3,3,2,,,,,2,,1,2,,,0.00,3,3,3,3
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_args.equals",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,,,,5,1,3,,,0,,,,,,,1,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_args.fieldForId",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_args.getFieldValue",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,,,,5,1,2,,,0,,,,,,,1,1,0,1,3,1,,,2,,,1,2,1,1,0,,,,,0,,1,0,,,0.00,1,2,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_args.hashCode",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,,,,4,2,2,,,0,,,,,,,2,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_args.isSet",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,1,,,,8,1,4,,,1,,,,,,,1,2,0,2,5,1,,,4,,,2,3,2,1,0,,,,,0,,1,0,,,0.12,2,3,2,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_args.read",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,20,1,,,,18,2,11,,,1,,,,,,,6,3,0,8,12,2,,,10,,,3,4,3,3,2,,,,,2,,2,2,,,0.06,3,4,3,3
Private Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_args.readObject",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,,,,7,1,4,,,0,,,,,,,1,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_args.setFieldValue",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,1,,,0,,,,,,,0,1,0,0,2,1,,,1,,,1,2,1,1,0,,,,,0,,1,0,,,0.00,1,2,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_args.toString",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1,,,,6,3,4,,,0,,,,,,,3,1,0,4,5,3,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_args.validate",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,2,1,0,,,1,,,,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.50,1,1,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_args.write",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,,,,6,1,4,,,0,,,,,,,4,1,0,4,5,1,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_args.writeObject",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,,,,7,1,4,,,0,,,,,,,1,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Static Class,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result",Cassandra.java,2,2,2,1,8,0,7,0,4,1,1,0,,0,3,,,,24,2,24,24,0,2,0,22,,302,51,,,,232,58,129,,,22,,,,,,,,,,94,155,51,,,104,,,,,,,,5,5,9,5,,1,3,,70,56,0.09,50,50,55,36
Public Enum Type,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result._Fields",Cassandra.java,1,1,1,1,4,0,3,1,2,0,0,0,,3,1,,,,5,3,8,8,1,0,0,7,,57,9,,,,37,13,16,,,12,,,,,,,,,,15,25,12,,,13,,,,,,,,2,2,2,1,,1,1,,,,0.32,10,10,10,8
Constructor,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result._Fields._Fields",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,2,,,0,,,,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result._Fields.findByName",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,3,1,1,,,3,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Public Static Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result._Fields.findByThriftId",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,0,,,,8,1,5,,,4,,,,,,,1,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0.50,2,2,2,1
Public Static Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result._Fields.findByThriftIdOrThrow",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,,,,5,2,3,,,4,,,,,,,2,2,0,3,5,2,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0.80,2,2,2,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result._Fields.getFieldName",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result._Fields.getThriftFieldId",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result._Fields.valueOf",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,0,,,,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result._Fields.values",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,0,,,,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result.clear",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result.compareTo",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,2,,,,18,3,12,,,0,,,,,,,7,5,1,8,13,3,,,10,,,5,5,5,5,4,,,,,4,,2,4,,,0.00,5,5,5,5
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result.deepCopy",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,3,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result.describe_partitioner_result",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,,,,2,1,0,,,0,,,,,,,1,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result.describe_partitioner_result",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,,,,6,2,2,,,0,,,,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result.describe_partitioner_result",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,,,,5,1,2,,,3,,,,,,,3,2,0,1,3,1,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,0.60,2,2,2,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result.equals",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,,,,7,1,5,,,0,,,,,,,2,3,0,3,6,1,,,5,,,3,3,3,3,2,,,,,2,,1,2,,,0.00,3,3,3,3
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result.equals",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,2,,,,13,3,10,,,0,,,,,,,3,5,1,6,11,3,,,8,,,5,5,9,5,5,,,,,5,,2,5,,,0.00,5,5,9,5
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result.fieldForId",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result.getFieldValue",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,1,,,,7,1,4,,,0,,,,,,,2,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result.getSuccess",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result.hashCode",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,2,,,,8,3,6,,,0,,,,,,,4,2,0,5,7,3,,,4,,,2,2,3,1,0,,,,,0,,1,0,,,0.00,2,2,3,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result.isSet",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,1,,,,10,1,6,,,1,,,,,,,2,4,1,3,6,1,,,5,,,3,3,3,1,1,,,,,0,,1,0,,,0.10,3,3,3,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result.isSetSuccess",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,0,,,,3,1,1,,,1,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result.read",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,27,1,,,,25,2,17,,,2,,,,,,,8,7,1,11,16,2,,,14,,,5,5,5,3,4,,,,,3,,3,2,,,0.08,5,5,5,3
Private Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result.readObject",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,,,,7,1,4,,,0,,,,,,,1,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result.setFieldValue",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,1,,,,11,1,7,,,0,,,,,,,2,3,0,3,6,1,,,5,,,3,3,3,1,1,,,,,0,,2,0,,,0.00,3,3,3,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result.setSuccess",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,2,,,0,,,,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result.setSuccessIsSet",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,,,,5,1,2,,,0,,,,,,,1,2,0,1,3,1,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result.toString",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,1,,,,13,3,10,,,0,,,,,,,3,2,0,8,10,3,,,7,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.thrift.Cassandra.describe_partitioner_result.unsetSuccess",Cassandra.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
